Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-05;VT80;V25C005600;130;;;;;;;;;;538,42;;
2025-02-05;VT81;V25C005650;5000;;;;;;;;;;504,43;;
2025-02-05;VT82;V25C005700;6850;;;;;;;;;;471,92;;
2025-02-05;VT84;V25C005800;2090;;;;;;;;;;412,14;;
2025-02-05;VT85;V25C005850;5900;;;;;;;;;;384,36;;
2025-02-05;VT87;V25C005950;6300;;;;;;;;;;332,9;;
2025-02-05;VT88;V25C006000;7195;;;;;;;;;;309,38;;
2025-02-05;VT8B;V25C006100;1235;;;;;;;;;;265,96;;
2025-02-05;VT8D;V25C006200;750;;;;;;;;;;228,85;;
2025-02-05;VT8F;V25C006500;1845;;;;;;;;;;147;;
2025-02-05;VT8K;V25C007500;1000;;;;;;;;;;32,52;;
2025-02-05;VT8T;V25C005200;5000;;;;;;;;;;846,52;;
2025-02-05;VT8Y;V25C005400;5275;;;;;;;;;;685,01;;
2025-02-05;VT90;V25C005500;5300;;;;;;;;;;609,64;;
2025-02-05;VT97;V25C006250;2000;;;;;;;;;;212,53;;
2025-02-05;VT9B;V25C006400;105;;;;;;;;;;170,21;;
2025-02-05;VT9G;V25C006650;190;;;;;;;;;;118,2;;
2025-02-05;VT9P;V25C007000;6080;;;;;;;;;;69,5;;
2025-02-05;VV8B;V26C006000;105;;;;;;;;;;701,92;;
2025-02-05;VV8D;V26C006200;200;;;;;;;;;;604,67;;
2025-02-05;VV8J;V26C006500;100;;;;;;;;;;479,35;;
2025-02-05;VV8K;V26C006550;100;;;;;;;;;;460,58;;
2025-02-05;VV8N;V26C006700;200;;;;;;;;;;408,29;;
2025-02-05;VV8S;V26C006900;100;;;;;;;;;;347,9;;
2025-02-05;VV8V;V26C007000;2400;;;;;;;;;;321,69;;
2025-02-05;VV92;V26C007500;2750;;;;;;;;;;220,41;;
2025-02-05;XT8T;X25C005750;225;;;;;;;;;;480,52;;
2025-02-05;XT8Z;X25C006000;5;;;;;;;;;;346,85;;
2025-02-05;XT93;X25C006200;105;;;;;;;;;;261,87;;
2025-02-05;XT9F;X25C006700;320;;;;;;;;;;130,23;;
2025-02-05;ZT8N;Z25C006000;200;;;;;;;;;;382,72;;
2025-02-05;ZT8S;Z25C006200;5;;;;;;;;;;295,47;;
2025-02-05;ZT8Z;Z25C006500;650;;;;;;;;;;199,23;;
2025-02-05;ZT93;Z25C006700;60;;;;;;;;;;154,97;;
