time,open,high,low,close,tick_volume,spread,real_volume
2024-09-20 13:40:00,5765.5,5767.0,5765.0,5766.75,32,25,112
2024-09-20 13:45:00,5766.75,5768.25,5766.5,5768.0,29,25,207
2024-09-20 13:50:00,5769.0,5770.25,5768.25,5769.0,40,25,128
2024-09-20 13:55:00,5769.0,5769.25,5766.5,5766.5,13,25,94
2024-09-20 14:00:00,5766.5,5768.5,5763.75,5764.75,48,25,211
2024-09-20 14:05:00,5764.75,5767.5,5764.75,5766.25,15,25,33
2024-09-20 14:10:00,5766.0,5769.5,5766.0,5769.5,11,25,19
2024-09-20 14:15:00,5769.0,5769.5,5768.5,5769.25,7,25,23
2024-09-20 14:20:00,5768.0,5768.5,5766.25,5766.25,12,25,61
2024-09-20 14:25:00,5768.0,5768.25,5764.75,5766.25,12,25,102
2024-09-20 14:30:00,5768.5,5771.0,5768.5,5771.0,8,25,47
2024-09-20 14:35:00,5771.5,5772.0,5768.5,5768.5,18,25,45
2024-09-20 14:40:00,5769.25,5771.75,5768.5,5768.5,12,25,21
2024-09-20 14:45:00,5768.5,5769.25,5767.0,5768.5,17,25,35
2024-09-20 14:50:00,5768.25,5768.25,5764.75,5767.0,19,25,53
2024-09-20 14:55:00,5765.5,5766.0,5764.5,5765.75,15,25,119
2024-09-20 15:00:00,5765.25,5765.5,5755.25,5757.5,74,25,300
2024-09-20 15:05:00,5757.0,5757.5,5752.0,5752.75,39,25,111
2024-09-20 15:10:00,5752.75,5757.0,5749.0,5755.0,41,25,144
2024-09-20 15:15:00,5754.25,5756.25,5754.0,5754.5,16,25,41
2024-09-20 15:20:00,5754.0,5754.0,5750.75,5750.75,24,25,70
2024-09-20 15:25:00,5750.75,5752.0,5750.75,5752.0,10,25,21
2024-09-20 15:30:00,5750.25,5750.5,5747.75,5750.0,27,25,110
2024-09-20 15:35:00,5749.25,5749.5,5747.0,5749.0,16,25,68
2024-09-20 15:40:00,5748.25,5751.0,5746.25,5750.75,29,25,58
2024-09-20 15:45:00,5749.5,5752.75,5749.25,5752.25,16,25,37
2024-09-20 15:50:00,5751.25,5758.0,5751.25,5758.0,34,25,91
2024-09-20 15:55:00,5757.0,5761.25,5756.5,5759.75,17,25,42
2024-09-20 16:00:00,5758.75,5761.5,5758.0,5760.5,36,25,130
2024-09-20 16:05:00,5760.25,5760.25,5755.75,5758.0,15,25,32
2024-09-20 16:10:00,5758.75,5759.0,5755.5,5759.0,24,25,132
2024-09-20 16:15:00,5758.75,5764.0,5758.75,5762.75,40,25,259
2024-09-20 16:20:00,5762.25,5771.5,5762.25,5765.5,73,25,270
2024-09-20 16:25:00,5766.0,5768.5,5765.5,5766.75,41,25,211
2024-09-20 16:30:00,5767.25,5767.5,5765.0,5767.5,14,25,118
2024-09-20 16:35:00,5768.25,5778.25,5768.25,5774.5,60,25,252
2024-09-20 16:40:00,5773.5,5776.75,5772.0,5776.75,52,25,386
2024-09-20 16:45:00,5775.25,5775.25,5769.25,5770.25,53,25,288
2024-09-20 16:50:00,5770.5,5771.0,5764.5,5768.0,35,25,126
2024-09-20 16:55:00,5768.75,5769.0,5762.5,5765.0,146,25,598
2024-09-20 17:00:00,5764.5,5765.75,5763.75,5763.75,11,25,189
2024-09-20 17:05:00,5763.75,5763.75,5760.25,5762.0,18,25,122
2024-09-20 17:10:00,5761.5,5761.5,5758.25,5758.25,25,25,275
2024-09-20 17:15:00,5757.75,5759.25,5757.5,5758.75,23,25,664
2024-09-20 17:20:00,5758.25,5758.75,5756.75,5757.75,10,25,31
2024-09-20 17:25:00,5759.0,5759.0,5757.5,5757.75,29,25,155
2024-09-20 17:30:00,5758.25,5758.25,5756.25,5757.75,50,25,174
2024-09-20 17:35:00,5758.0,5761.0,5758.0,5761.0,18,25,87
2024-09-20 17:40:00,5761.5,5762.75,5761.0,5762.0,17,25,460
2024-09-20 17:45:00,5761.5,5762.25,5760.75,5760.75,77,25,121
2024-09-20 17:50:00,5760.75,5762.25,5760.5,5762.25,145,25,167
2024-09-23 09:00:00,5769.25,5774.25,5766.25,5772.75,144,25,487
2024-09-23 09:05:00,5772.5,5775.5,5772.25,5774.25,36,25,197
2024-09-23 09:10:00,5773.75,5773.75,5771.25,5771.75,15,25,398
2024-09-23 09:15:00,5772.0,5773.0,5770.0,5770.0,23,25,64
2024-09-23 09:20:00,5769.75,5774.0,5769.75,5773.25,12,25,29
2024-09-23 09:25:00,5773.0,5774.25,5773.0,5774.25,8,25,37
2024-09-23 09:30:00,5774.0,5774.25,5773.5,5774.0,9,25,27
2024-09-23 09:35:00,5774.25,5775.75,5773.25,5773.25,16,25,76
2024-09-23 09:40:00,5774.5,5776.0,5774.5,5774.5,20,25,194
2024-09-23 09:45:00,5773.25,5774.0,5773.25,5773.5,12,25,21
2024-09-23 09:50:00,5772.75,5774.75,5772.25,5774.0,19,25,105
2024-09-23 09:55:00,5772.25,5777.75,5772.0,5777.0,30,25,54
2024-09-23 10:00:00,5776.5,5779.75,5776.5,5779.0,18,25,29
2024-09-23 10:05:00,5779.25,5779.25,5776.5,5776.5,18,25,41
2024-09-23 10:10:00,5776.75,5777.0,5773.5,5773.5,16,25,24
2024-09-23 10:15:00,5773.25,5774.0,5773.25,5773.5,14,25,95
2024-09-23 10:20:00,5774.25,5774.25,5773.5,5773.5,2,25,3
2024-09-23 10:25:00,5774.0,5777.75,5773.25,5777.0,27,25,42
2024-09-23 10:30:00,5776.75,5777.5,5768.5,5772.75,87,25,359
2024-09-23 10:35:00,5771.5,5773.25,5769.25,5770.75,51,25,294
2024-09-23 10:40:00,5771.5,5773.25,5770.75,5771.75,18,25,205
2024-09-23 10:45:00,5771.5,5775.0,5766.0,5774.5,156,25,1364
2024-09-23 10:50:00,5775.0,5777.0,5769.5,5772.25,74,25,290
2024-09-23 10:55:00,5775.0,5775.0,5770.25,5771.25,50,25,127
2024-09-23 11:00:00,5771.0,5778.0,5768.0,5776.0,96,25,621
2024-09-23 11:05:00,5776.0,5780.75,5774.5,5777.0,95,25,370
2024-09-23 11:10:00,5777.25,5780.0,5773.75,5774.5,71,25,255
2024-09-23 11:15:00,5773.75,5782.0,5772.0,5779.75,59,25,230
2024-09-23 11:20:00,5780.25,5786.0,5779.75,5782.0,151,25,772
2024-09-23 11:25:00,5782.25,5782.25,5777.75,5780.5,49,25,120
2024-09-23 11:30:00,5781.5,5781.5,5776.5,5779.0,42,25,99
2024-09-23 11:35:00,5778.25,5780.25,5772.0,5773.0,113,25,285
2024-09-23 11:40:00,5773.25,5781.0,5773.25,5781.0,74,25,249
2024-09-23 11:45:00,5780.5,5783.25,5779.5,5781.0,35,25,146
2024-09-23 11:50:00,5780.25,5784.25,5779.5,5782.25,48,25,259
2024-09-23 11:55:00,5781.0,5784.25,5778.75,5782.0,44,25,241
2024-09-23 12:00:00,5780.5,5780.5,5774.75,5776.5,53,25,233
2024-09-23 12:05:00,5775.0,5775.0,5770.75,5775.0,56,25,144
2024-09-23 12:10:00,5774.0,5776.75,5774.0,5776.0,54,25,192
2024-09-23 12:15:00,5776.25,5776.25,5772.25,5773.5,14,25,51
2024-09-23 12:20:00,5775.25,5779.75,5775.0,5779.25,36,25,145
2024-09-23 12:25:00,5779.0,5781.25,5777.5,5780.25,36,25,148
2024-09-23 12:30:00,5781.0,5782.5,5780.0,5781.75,29,25,106
2024-09-23 12:35:00,5782.25,5783.0,5780.75,5783.0,43,25,121
2024-09-23 12:40:00,5782.75,5783.5,5781.25,5781.5,23,25,80
2024-09-23 12:45:00,5782.25,5783.5,5781.25,5781.25,17,25,23
2024-09-23 12:50:00,5782.0,5784.5,5781.75,5783.5,25,25,51
2024-09-23 12:55:00,5782.5,5782.5,5776.75,5779.0,39,25,94
2024-09-23 13:00:00,5776.75,5778.5,5776.5,5778.5,19,25,90
2024-09-23 13:05:00,5778.5,5779.5,5777.0,5777.0,33,25,73
2024-09-23 13:10:00,5776.75,5777.0,5769.25,5773.75,117,25,309
2024-09-23 13:15:00,5770.0,5775.25,5766.5,5772.0,74,25,234
2024-09-23 13:20:00,5770.0,5774.75,5770.0,5773.0,27,25,50
2024-09-23 13:25:00,5773.75,5773.75,5772.0,5772.0,14,25,83
2024-09-23 13:30:00,5771.75,5773.5,5769.25,5773.5,34,25,133
2024-09-23 13:35:00,5774.5,5774.5,5768.5,5771.25,36,25,146
2024-09-23 13:40:00,5769.75,5770.5,5769.5,5769.5,12,25,96
2024-09-23 13:45:00,5768.75,5770.75,5765.75,5770.75,97,25,591
2024-09-23 13:50:00,5771.0,5771.75,5768.25,5769.75,25,25,52
2024-09-23 13:55:00,5768.0,5769.75,5767.75,5768.25,8,25,16
2024-09-23 14:00:00,5767.0,5768.0,5763.5,5767.0,67,25,236
2024-09-23 14:05:00,5766.0,5768.5,5765.5,5768.5,15,25,48
2024-09-23 14:10:00,5768.75,5770.5,5767.5,5768.0,37,25,90
2024-09-23 14:15:00,5767.75,5770.75,5766.75,5770.75,26,25,173
2024-09-23 14:20:00,5771.25,5771.5,5767.5,5767.5,38,25,180
2024-09-23 14:25:00,5767.5,5770.25,5767.25,5769.25,9,25,12
2024-09-23 14:30:00,5770.25,5774.0,5770.0,5773.5,31,25,138
2024-09-23 14:35:00,5774.75,5774.75,5768.25,5772.0,34,25,110
2024-09-23 14:40:00,5771.5,5773.5,5770.75,5770.75,22,25,163
2024-09-23 14:45:00,5772.75,5774.0,5772.5,5772.5,11,25,28
2024-09-23 14:50:00,5774.25,5775.5,5774.0,5775.0,37,25,98
2024-09-23 14:55:00,5774.75,5775.75,5774.0,5775.0,27,25,76
2024-09-23 15:00:00,5775.5,5775.75,5772.75,5773.5,34,25,110
2024-09-23 15:05:00,5771.75,5775.0,5770.5,5775.0,20,25,44
2024-09-23 15:10:00,5775.75,5776.5,5773.75,5774.25,28,25,113
2024-09-23 15:15:00,5773.75,5775.25,5773.25,5775.0,37,25,169
2024-09-23 15:20:00,5775.5,5777.25,5775.5,5777.0,21,25,92
2024-09-23 15:25:00,5776.25,5776.25,5773.75,5775.0,30,25,162
2024-09-23 15:30:00,5775.0,5776.5,5775.0,5776.25,6,25,12
2024-09-23 15:35:00,5775.0,5775.75,5774.0,5775.25,9,25,43
2024-09-23 15:40:00,5774.75,5775.5,5774.75,5775.5,4,25,19
2024-09-23 15:45:00,5774.75,5774.75,5773.75,5774.5,8,25,28
2024-09-23 15:50:00,5776.0,5776.0,5774.0,5774.75,6,25,141
2024-09-23 15:55:00,5774.5,5777.5,5774.5,5776.5,19,25,49
2024-09-23 16:00:00,5775.25,5776.75,5775.25,5776.75,4,25,32
2024-09-23 16:05:00,5774.5,5774.75,5774.0,5774.0,4,25,4
2024-09-23 16:10:00,5773.75,5775.25,5773.0,5773.0,26,25,69
2024-09-23 16:15:00,5774.5,5777.25,5774.5,5777.25,16,25,99
2024-09-23 16:20:00,5777.0,5777.25,5776.25,5776.25,6,25,32
2024-09-23 16:25:00,5777.0,5777.75,5776.0,5776.0,8,25,19
2024-09-23 16:30:00,5776.0,5779.75,5776.0,5779.5,42,25,203
2024-09-23 16:35:00,5779.5,5781.25,5778.25,5778.25,48,25,127
2024-09-23 16:40:00,5778.5,5778.75,5773.75,5773.75,20,25,48
2024-09-23 16:45:00,5774.75,5779.75,5773.75,5779.75,24,25,89
2024-09-23 16:50:00,5777.75,5778.5,5777.0,5778.5,21,25,83
2024-09-23 16:55:00,5778.5,5781.5,5777.0,5778.25,134,25,339
2024-09-23 17:00:00,5778.75,5779.25,5778.0,5778.0,11,25,107
2024-09-23 17:05:00,5778.25,5778.5,5776.0,5776.0,24,25,94
2024-09-23 17:10:00,5776.25,5777.5,5776.25,5777.5,9,25,17
2024-09-23 17:15:00,5777.25,5777.25,5777.0,5777.0,30,25,293
2024-09-23 17:20:00,5777.0,5777.0,5775.75,5776.25,26,25,640
2024-09-23 17:25:00,5775.75,5776.25,5775.25,5776.25,8,25,53
2024-09-23 17:30:00,5775.5,5776.25,5775.5,5776.25,6,25,18
2024-09-23 17:35:00,5775.5,5775.5,5775.5,5775.5,1,25,5
2024-09-23 17:40:00,5776.0,5776.5,5775.75,5776.0,19,25,96
2024-09-23 17:45:00,5776.5,5776.5,5775.5,5776.25,12,25,160
2024-09-23 17:50:00,5776.5,5776.75,5774.0,5774.0,22,25,121
2024-09-24 09:00:00,5775.75,5784.75,5775.75,5784.0,43,25,145
2024-09-24 09:05:00,5782.75,5784.5,5782.0,5783.5,24,25,93
2024-09-24 09:10:00,5783.0,5783.75,5780.75,5783.0,41,25,252
2024-09-24 09:15:00,5783.75,5784.5,5782.0,5784.5,36,25,216
2024-09-24 09:20:00,5784.75,5785.75,5783.25,5783.25,29,25,147
2024-09-24 09:25:00,5784.75,5784.75,5782.0,5782.0,44,25,241
2024-09-24 09:30:00,5782.0,5783.25,5779.75,5779.75,67,25,246
2024-09-24 09:35:00,5780.75,5780.75,5778.75,5780.25,45,25,195
2024-09-24 09:40:00,5779.5,5781.25,5779.5,5781.0,10,25,54
2024-09-24 09:45:00,5780.75,5783.75,5780.75,5783.0,18,25,54
2024-09-24 09:50:00,5783.5,5784.25,5783.0,5783.25,39,25,401
2024-09-24 09:55:00,5783.75,5784.75,5783.75,5784.5,8,25,39
2024-09-24 10:00:00,5784.0,5786.25,5784.0,5786.25,43,25,398
2024-09-24 10:05:00,5786.0,5788.0,5785.5,5787.75,46,25,169
2024-09-24 10:10:00,5788.25,5789.25,5787.75,5787.75,36,25,259
2024-09-24 10:15:00,5788.25,5788.75,5787.25,5788.0,18,25,73
2024-09-24 10:20:00,5789.25,5790.25,5788.75,5789.25,22,25,60
2024-09-24 10:25:00,5789.25,5789.75,5786.5,5786.5,30,25,148
2024-09-24 10:30:00,5786.5,5786.5,5780.5,5782.75,76,25,292
2024-09-24 10:35:00,5782.75,5782.75,5780.0,5780.0,40,25,218
2024-09-24 10:40:00,5779.75,5781.25,5778.0,5780.25,29,25,73
2024-09-24 10:45:00,5780.25,5783.0,5777.5,5779.5,83,25,401
2024-09-24 10:50:00,5779.0,5779.5,5775.5,5777.5,58,25,274
2024-09-24 10:55:00,5777.75,5778.0,5774.25,5774.75,24,25,94
2024-09-24 11:00:00,5774.25,5774.25,5759.0,5763.5,258,25,1312
2024-09-24 11:05:00,5763.5,5769.0,5760.25,5768.5,73,25,334
2024-09-24 11:10:00,5768.25,5771.75,5766.0,5766.75,53,25,208
2024-09-24 11:15:00,5766.0,5767.5,5764.5,5765.75,23,25,54
2024-09-24 11:20:00,5766.5,5768.25,5759.0,5765.75,96,25,564
2024-09-24 11:25:00,5767.0,5767.5,5762.25,5763.75,18,25,94
2024-09-24 11:30:00,5764.0,5768.25,5762.5,5762.5,50,25,215
2024-09-24 11:35:00,5762.75,5762.75,5757.5,5758.0,105,25,608
2024-09-24 11:40:00,5758.75,5764.5,5756.5,5763.0,81,25,234
2024-09-24 11:45:00,5763.25,5769.25,5763.0,5766.75,87,25,416
2024-09-24 11:50:00,5769.0,5774.75,5769.0,5772.5,172,25,464
2024-09-24 11:55:00,5773.0,5777.5,5773.0,5776.0,77,25,154
2024-09-24 12:00:00,5776.25,5777.0,5774.5,5775.5,23,25,34
2024-09-24 12:05:00,5775.25,5776.75,5775.0,5775.75,21,25,46
2024-09-24 12:10:00,5777.0,5781.5,5777.0,5778.5,126,25,307
2024-09-24 12:15:00,5778.5,5781.0,5778.0,5779.5,27,25,108
2024-09-24 12:20:00,5780.5,5780.5,5778.75,5778.75,21,25,196
2024-09-24 12:25:00,5780.5,5782.0,5778.75,5780.0,28,25,202
2024-09-24 12:30:00,5780.5,5783.25,5780.5,5782.25,23,25,173
2024-09-24 12:35:00,5782.0,5782.5,5778.75,5781.25,23,25,61
2024-09-24 12:40:00,5782.0,5782.75,5780.5,5782.0,16,25,42
2024-09-24 12:45:00,5782.0,5784.25,5781.25,5782.5,47,25,358
2024-09-24 12:50:00,5784.0,5792.5,5784.0,5791.75,94,25,242
2024-09-24 12:55:00,5791.0,5791.75,5786.25,5787.5,54,25,142
2024-09-24 13:00:00,5787.75,5789.75,5787.75,5788.0,14,25,32
2024-09-24 13:05:00,5789.0,5790.0,5787.25,5787.25,24,25,53
2024-09-24 13:10:00,5787.0,5789.75,5786.0,5789.0,26,25,100
2024-09-24 13:15:00,5789.25,5789.5,5787.75,5788.25,6,25,9
2024-09-24 13:20:00,5788.25,5789.0,5786.75,5787.5,13,25,22
2024-09-24 13:25:00,5787.25,5787.25,5784.25,5786.25,214,25,230
2024-09-24 13:30:00,5785.5,5789.0,5785.25,5789.0,9,25,9
2024-09-24 13:35:00,5789.0,5790.0,5788.75,5790.0,14,25,28
