Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-19;FVD7;F26P006200;35.0;;;;;;;;;328.21;;;
2025-02-19;FVDG;F26P004800;100.0;;;;;;;;;7.46;;;
2025-02-19;FVDJ;F26P004900;150.0;;;;;;;;;11.09;;;
2025-02-19;FVDL;F26P005000;600.0;;;;;;;;;16.02;;;
2025-02-19;FVDM;F26P005050;1600.0;;;;;;;;;19.03;;;
2025-02-19;FVDN;F26P005100;850.0;;;;;;;;;22.48;;;
2025-02-19;FVDP;F26P005150;2850.0;;;;;;;;;26.51;;;
2025-02-19;FVDQ;F26P005200;200.0;;;;;;;;;31.0;;;
2025-02-19;FVDV;F26P005400;1050.0;;;;;;;;;56.16;;;
2025-02-19;FVDX;F26P005500;1250.0;;;;;;;;;73.51;;;
2025-02-19;FVF1;F26P005700;;1.0;150.0;1000530.0;133.4;133.4;133.4;133.4;133.4;120.28;;;
2025-02-19;FVF2;F26P005750;220.0;;;;;;;;;135.57;;;
2025-02-19;FVF3;F26P005800;1260.0;;;;;;;;;152.21;;;
2025-02-19;FVF4;F26P005850;250.0;;;;;;;;;170.23;;;
2025-02-19;FVF5;F26P005900;210.0;;;;;;;;;189.25;;;
2025-02-19;FVF6;F26P005950;10.0;;;;;;;;;209.45;;;
2025-02-19;FVF7;F26P006000;305.0;;;;;;;;;230.83;;;
2025-02-19;FVFB;F26P006050;10.0;;;;;;;;;253.35;;;
2025-02-19;FVFF;F26P006250;360.0;;;;;;;;;355.7;;;
2025-02-19;FVFH;F26P006350;350.0;;;;;;;;;414.02;;;
2025-02-19;FVFJ;F26P006400;240.0;;;;;;;;;444.57;;;
2025-02-19;FWD3;F27P006000;1000.0;;;;;;;;;187.2;;;
2025-02-19;FWD4;F27P006500;595.0;;;;;;;;;360.25;;;
2025-02-19;FWD5;F27P005000;200.0;;;;;;;;;31.6;;;
2025-02-19;FWD9;F27P005800;100.0;;;;;;;;;138.89;;;
2025-02-19;FWDD;F27P005500;200.0;;;;;;;;;85.22;;;
2025-02-19;FWGQ;F27P006450;100.0;;;;;;;;;339.97;;;
2025-02-19;FXDB;F28P006500;400.0;;;;;;;;;267.82;;;
2025-02-19;FXDG;F28P008500;200.0;;;;;;;;;1142.32;;;
2025-02-19;FXDP;F28P007500;650.0;;;;;;;;;637.26;;;
2025-02-19;FYD8;F29P006300;100.0;;;;;;;;;176.37;;;
2025-02-19;FYDN;F29P008000;200.0;;;;;;;;;648.88;;;
2025-02-19;FYDP;F29P008500;200.0;;;;;;;;;849.4;;;
2025-02-19;GVD6;G26P005800;7.0;;;;;;;;;149.44;;;
2025-02-19;GVD7;G26P005850;100.0;;;;;;;;;166.53;;;
2025-02-19;GVDB;G26P006000;45.0;;;;;;;;;224.27;;;
2025-02-19;HTD0;H25P005000;10.0;;;;;;;;;0.0;;;
2025-02-19;HTD2;H25P005100;70.0;;;;;;;;;0.0;;;
2025-02-19;HTD8;H25P005400;10.0;;;;;;;;;0.09;;;
2025-02-19;HTD9;H25P005450;485.0;;;;;;;;;0.36;;;
2025-02-19;HTDB;H25P005500;10.0;;;;;;;;;1.01;;;
2025-02-19;HTDC;H25P005550;200.0;;;;;;;;;2.6;;;
