Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-17;HT98;H25C006100;10815.0;3.0;500.0;11750.0;0.75;0.25;0.85;0.47;0.85;;0.85;;
2025-02-17;HT99;H25C006150;1090.0;;;;;;;;;;0.41;;
2025-02-17;HT9H;H25C005725;120.0;;;;;;;;;;50.14;;
2025-02-17;HT9K;H25C005825;40.0;;;;;;;;;;19.27;;
2025-02-17;HT9M;H25C005925;1000.0;;;;;;;;;;7.2;;
2025-02-17;HT9P;H25C006025;10.0;;;;;;;;;;2.3;;
2025-02-17;HT9R;H25C006125;105.0;;;;;;;;;;0.6;;
2025-02-17;HT9S;H25C006175;90.0;;;;;;;;;;0.26;;
2025-02-17;HTB3;H25C006600;1302.0;;;;;;;;;;0.0;;
2025-02-17;HTB4;H25C006625;15.0;;;;;;;;;;0.0;;
2025-02-17;JT82;J25C005500;200.0;;;;;;;;;;265.91;;
2025-02-17;JT83;J25C005750;1500.0;;;;;;;;;;98.96;;
2025-02-17;JT84;J25C006000;2285.0;1.0;35.0;52500.0;30.0;30.0;30.0;30.0;30.0;;31.13;;
2025-02-17;JT85;J25C006250;3500.0;;;;;;;;;;8.57;;
2025-02-17;JT86;J25C006500;985.0;;;;;;;;;;1.74;;
2025-02-17;JT8G;J25C005100;980.0;;;;;;;;;;645.15;;
2025-02-17;JT8J;J25C005200;425.0;;;;;;;;;;547.02;;
2025-02-17;JT8M;J25C005400;100.0;;;;;;;;;;355.17;;
2025-02-17;JT8N;J25C005450;10.0;;;;;;;;;;309.56;;
2025-02-17;JT8Q;J25C005600;325.0;;;;;;;;;;186.61;;
2025-02-17;JT8R;J25C005700;100.0;;;;;;;;;;124.04;;
2025-02-17;JT8S;J25C005800;270.0;;;;;;;;;;78.49;;
2025-02-17;JT8T;J25C005850;15.0;1.0;15.0;41250.0;55.0;55.0;55.0;55.0;55.0;;61.9;;
2025-02-17;JT8V;J25C005900;845.0;1.0;45.0;101250.0;45.0;45.0;45.0;45.0;45.0;;49.57;;
2025-02-17;JT8W;J25C005950;500.0;;;;;;;;;;39.81;;
2025-02-17;JT8X;J25C006050;800.0;;;;;;;;;;24.24;;
2025-02-17;JT8Y;J25C006100;500.0;;;;;;;;;;18.93;;
2025-02-17;JT91;J25C006300;300.0;;;;;;;;;;6.47;;
2025-02-17;JT99;J25C006750;1000.0;;;;;;;;;;0.24;;
2025-02-17;JTBK;J25C006125;800.0;;;;;;;;;;16.72;;
2025-02-17;JTBL;J25C006175;20.0;;;;;;;;;;13.0;;
2025-02-17;JTBQ;J25C008000;35.0;;;;;;;;;;0.0;;
2025-02-17;JTC9;J25C005650;;2.0;50.0;373000.0;150.0;148.0;150.0;149.2;148.0;;153.21;;
2025-02-17;JV83;J26C007500;1350.0;;;;;;;;;;89.29;;
2025-02-17;JV87;J26C006200;140.0;;;;;;;;;;355.45;;
2025-02-17;JV8X;J26C005500;110.0;;;;;;;;;;725.88;;
2025-02-17;JV8Z;J26C005600;260.0;;;;;;;;;;660.21;;
2025-02-17;JV91;J26C005700;40.0;;;;;;;;;;597.87;;
2025-02-17;JV93;J26C005800;10.0;;;;;;;;;;541.31;;
2025-02-17;JV94;J26C005850;3100.0;;;;;;;;;;514.8;;
2025-02-17;JV95;J26C005900;1100.0;;;;;;;;;;489.3;;
2025-02-17;JV96;J26C005950;1200.0;;;;;;;;;;464.78;;
2025-02-17;JV97;J26C006000;2005.0;;;;;;;;;;441.26;;
2025-02-17;JV99;J26C006300;320.0;;;;;;;;;;318.27;;
2025-02-17;JV9C;J26C006500;500.0;;;;;;;;;;255.57;;
2025-02-17;KT84;K25C005050;20.0;;;;;;;;;;718.39;;
2025-02-17;KT8D;K25C005500;100.0;;;;;;;;;;308.28;;
2025-02-17;KT8L;K25C005800;40.0;;;;;;;;;;124.78;;
2025-02-17;KT8N;K25C005900;300.0;;;;;;;;;;88.67;;
2025-02-17;KT8P;K25C005950;300.0;;;;;;;;;;75.18;;
2025-02-17;KT8Q;K25C006000;1165.0;;;;;;;;;;64.08;;
2025-02-17;KT8R;K25C006050;200.0;;;;;;;;;;54.69;;
2025-02-17;KT8S;K25C006100;720.0;;;;;;;;;;45.95;;
2025-02-17;KT8T;K25C006150;220.0;;;;;;;;;;38.45;;
2025-02-17;KT8V;K25C006200;155.0;;;;;;;;;;32.16;;
2025-02-17;KT8X;K25C006300;200.0;;;;;;;;;;22.58;;
2025-02-17;KT8Z;K25C006400;375.0;;;;;;;;;;15.59;;
2025-02-17;KT91;K25C006500;40.0;;;;;;;;;;10.5;10.0;
2025-02-17;KT92;K25C006550;135.0;;;;;;;;;;8.6;;
2025-02-17;KT93;K25C006600;70.0;;;;;;;;;;6.88;;
2025-02-17;KT97;K25C006800;375.0;;;;;;;;;;2.71;;
2025-02-17;KT99;K25C006900;70.0;;;;;;;;;;1.67;;
2025-02-17;KT9F;K25C007100;1000.0;;;;;;;;;;0.55;;
2025-02-17;KTB0;K25C008000;15.0;;;;;;;;;;0.0;;
2025-02-17;MT88;M25C005000;20.0;;;;;;;;;;797.95;;
2025-02-17;MT8J;M25C005400;40.0;;;;;;;;;;434.64;;
2025-02-17;MT8M;M25C005550;365.0;;;;;;;;;;317.77;;
2025-02-17;MT8N;M25C005600;20.0;;;;;;;;;;283.14;;
2025-02-17;MT8P;M25C005650;100.0;;;;;;;;;;251.62;;
2025-02-17;MT8S;M25C005800;435.0;;;;;;;;;;171.66;;
2025-02-17;MT8T;M25C005850;100.0;;;;;;;;;;149.97;;
2025-02-17;MT8V;M25C005900;340.0;;;;;;;;;;131.02;;
2025-02-17;MT8X;M25C006000;45.0;;;;;;;;;;99.75;;
2025-02-17;MT8Y;M25C006050;5.0;;;;;;;;;;87.7;;
2025-02-17;MT91;M25C006200;10.0;;;;;;;;;;59.77;;
2025-02-17;MT92;M25C006250;5.0;;;;;;;;;;51.94;;
2025-02-17;MT93;M25C006300;1000.0;;;;;;;;;;45.13;;
2025-02-17;MT95;M25C006400;5.0;;;;;;;;;;34.06;;
2025-02-17;MT9F;M25C006800;500.0;;;;;;;;;;10.49;;
2025-02-17;NT8B;N25C005000;5020.0;;;;;;;;;;826.61;;
2025-02-17;NT8C;N25C007150;1000.0;;;;;;;;;;8.01;;
2025-02-17;NT8D;N25C006650;260.0;;;;;;;;;;29.9;;
2025-02-17;NT8F;N25C005100;5035.0;;;;;;;;;;734.09;;
2025-02-17;NT8H;N25C005200;225.0;;;;;;;;;;643.51;;
2025-02-17;NT8K;N25C005250;5000.0;;;;;;;;;;599.24;;
2025-02-17;NT8L;N25C005300;5020.0;;;;;;;;;;555.82;;
2025-02-17;NT8M;N25C005350;70.0;;;;;;;;;;513.52;;
2025-02-17;NT8N;N25C005400;1190.0;;;;;;;;;;472.53;;
2025-02-17;NT8P;N25C005450;5250.0;;;;;;;;;;432.91;;
2025-02-17;NT8Q;N25C005500;6300.0;;;;;;;;;;394.81;;
2025-02-17;NT8R;N25C006000;785.0;;;;;;;;;;132.89;;
2025-02-17;NT8T;N25C006100;1060.0;;;;;;;;;;105.08;;
2025-02-17;NT8V;N25C007200;360.0;;;;;;;;;;6.88;;
2025-02-17;NT93;N25C005700;2655.0;;;;;;;;;;263.82;;
2025-02-17;NT94;N25C005800;3580.0;;;;;;;;;;211.54;;
2025-02-17;NT95;N25C005900;600.0;;;;;;;;;;167.78;;
2025-02-17;NT97;N25C006500;2250.0;;;;;;;;;;41.63;;
2025-02-17;NT9C;N25C005850;500.0;;;;;;;;;;188.52;;
2025-02-17;NT9D;N25C005950;733.0;;;;;;;;;;149.37;;
2025-02-17;NT9F;N25C006150;300.0;;;;;;;;;;93.59;;
2025-02-17;NT9G;N25C006200;3755.0;;;;;;;;;;83.36;;
2025-02-17;NT9H;N25C006250;15.0;;;;;;;;;;74.38;;
2025-02-17;NT9J;N25C006300;1140.0;;;;;;;;;;66.1;;
2025-02-17;NT9L;N25C006400;5000.0;;;;;;;;;;52.34;;
2025-02-17;NT9M;N25C006450;200.0;;;;;;;;;;46.66;;
2025-02-17;NT9P;N25C006600;1080.0;;;;;;;;;;33.32;;
2025-02-17;NT9Q;N25C006700;3750.0;;;;;;;;;;26.92;;
2025-02-17;NV82;N26C006000;5400.0;;;;;;;;;;526.03;;
2025-02-17;NV84;N26C007000;370.0;;;;;;;;;;206.42;;
2025-02-17;NV8J;N26C005500;90.0;;;;;;;;;;810.7;;
2025-02-17;NV8L;N26C005600;5000.0;;;;;;;;;;746.61;;
2025-02-17;NV8N;N26C005700;5000.0;;;;;;;;;;685.37;;
2025-02-17;NV8S;N26C005900;5000.0;;;;;;;;;;574.95;;
2025-02-17;NV8V;N26C006100;225.0;;;;;;;;;;480.55;;
2025-02-17;NV8W;N26C006200;5000.0;;;;;;;;;;437.94;;
2025-02-17;NV8X;N26C006300;5300.0;;;;;;;;;;398.32;;
2025-02-17;NV92;N26C006600;5960.0;;;;;;;;;;299.46;;
2025-02-17;NV96;N26C007500;3000.0;;;;;;;;;;132.97;;
2025-02-17;NW81;N27C007650;35.0;;;;;;;;;;307.62;;
2025-02-17;NX8X;N28C006400;540.0;;;;;;;;;;910.82;;
2025-02-17;NX99;N28C007000;75.0;;;;;;;;;;695.0;;
2025-02-17;NY9C;N29C008000;830.0;;;;;;;;;;593.23;;
2025-02-17;QT83;Q25C005650;30.0;;;;;;;;;;337.32;;
2025-02-17;QT88;Q25C005900;120.0;;;;;;;;;;207.78;;
2025-02-17;QT8B;Q25C006000;50.0;;;;;;;;;;170.03;;
2025-02-17;QT8M;Q25C006450;5.0;;;;;;;;;;70.46;;
2025-02-17;QT8S;Q25C006700;75.0;;;;;;;;;;42.34;;
2025-02-17;QT8Z;Q25C007000;20.0;;;;;;;;;;22.87;;
2025-02-17;UT8F;U25C005150;10.0;;;;;;;;;;761.39;;
2025-02-17;UT8N;U25C005500;10.0;;;;;;;;;;480.11;;
2025-02-17;UT8S;U25C005700;30.0;;;;;;;;;;349.37;;
2025-02-17;UT8T;U25C005750;5.0;;;;;;;;;;321.7;;
2025-02-17;UT8X;U25C005900;45.0;;;;;;;;;;246.85;;
2025-02-17;UT8Z;U25C006000;5.0;;;;;;;;;;205.12;;
2025-02-17;UT93;U25C006200;5.0;;;;;;;;;;144.37;;
2025-02-17;UT9F;U25C006700;5.0;;;;;;;;;;57.65;;
2025-02-17;VT80;V25C005600;130.0;;;;;;;;;;451.5;;
2025-02-17;VT81;V25C005650;5000.0;;;;;;;;;;419.39;;
2025-02-17;VT82;V25C005700;6850.0;;;;;;;;;;388.98;;
2025-02-17;VT84;V25C005800;2090.0;;;;;;;;;;332.35;;
2025-02-17;VT85;V25C005850;5900.0;;;;;;;;;;307.15;;
2025-02-17;VT87;V25C005950;6300.0;;;;;;;;;;262.08;;
2025-02-17;VT88;V25C006000;7195.0;;;;;;;;;;241.81;;
2025-02-17;VT8B;V25C006100;1235.0;;;;;;;;;;206.07;;
2025-02-17;VT8D;V25C006200;750.0;;;;;;;;;;176.03;;
2025-02-17;VT8F;V25C006500;1845.0;;;;;;;;;;110.01;;
2025-02-17;VT8K;V25C007500;1000.0;;;;;;;;;;21.17;;
2025-02-17;VT8T;V25C005200;5000.0;;;;;;;;;;752.7;;
2025-02-17;VT8Y;V25C005400;5275.0;;;;;;;;;;593.42;;
2025-02-17;VT90;V25C005500;5300.0;;;;;;;;;;520.05;;
2025-02-17;VT97;V25C006250;2000.0;1.0;20.0;155970.0;155.97;155.97;155.97;155.97;155.97;;162.55;;
2025-02-17;VT9B;V25C006400;105.0;;;;;;;;;;128.39;;
2025-02-17;VT9G;V25C006650;190.0;;;;;;;;;;86.72;;
2025-02-17;VT9P;V25C007000;6080.0;;;;;;;;;;49.02;;
2025-02-17;VV8B;V26C006000;105.0;;;;;;;;;;614.8;;
2025-02-17;VV8D;V26C006200;200.0;;;;;;;;;;524.39;;
2025-02-17;VV8J;V26C006500;100.0;;;;;;;;;;409.14;;
2025-02-17;VV8K;V26C006550;100.0;;;;;;;;;;392.35;;
2025-02-17;VV8N;V26C006700;200.0;;;;;;;;;;345.98;;
2025-02-17;VV8S;V26C006900;100.0;;;;;;;;;;293.44;;
2025-02-17;VV8V;V26C007000;2400.0;;;;;;;;;;270.56;;
2025-02-17;VV92;V26C007500;2750.0;;;;;;;;;;185.66;;
2025-02-17;XT8T;X25C005750;225.0;;;;;;;;;;403.11;;
2025-02-17;XT8Z;X25C006000;5.0;;;;;;;;;;281.34;;
2025-02-17;XT93;X25C006200;105.0;;;;;;;;;;208.17;;
2025-02-17;XT9F;X25C006700;320.0;;;;;;;;;;99.57;;
2025-02-17;ZT8N;Z25C006000;200.0;;;;;;;;;;311.9;;
2025-02-17;ZT8S;Z25C006200;5.0;;;;;;;;;;235.47;;
2025-02-17;ZT8Z;Z25C006500;650.0;;;;;;;;;;154.8;;
2025-02-17;ZT93;Z25C006700;60.0;;;;;;;;;;118.1;;
