Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-19;JT84;J25C006000;2250.0;;;;;;;;;;27.34;;
2025-02-19;JT85;J25C006250;3500.0;;;;;;;;;;6.8;;
2025-02-19;JT86;J25C006500;985.0;;;;;;;;;;1.2;;
2025-02-19;JT8G;J25C005100;980.0;;;;;;;;;;646.94;;
2025-02-19;JT8J;J25C005200;425.0;;;;;;;;;;548.55;;
2025-02-19;JT8M;J25C005400;100.0;;;;;;;;;;355.33;;
2025-02-19;JT8N;J25C005450;10.0;;;;;;;;;;309.13;;
2025-02-19;JT8Q;J25C005600;325.0;;;;;;;;;;183.65;;
2025-02-19;JT8R;J25C005700;130.0;;;;;;;;;;119.29;;
2025-02-19;JT8S;J25C005800;270.0;1.0;30.0;120125.0;80.08;80.08;80.08;80.08;80.08;;73.47;;
2025-02-19;JT8V;J25C005900;3100.0;;;;;;;;;;45.16;;
2025-02-19;JT8W;J25C005950;500.0;;;;;;;;;;35.61;;
2025-02-19;JT8X;J25C006050;800.0;;;;;;;;;;20.97;;
2025-02-19;JT8Y;J25C006100;500.0;;;;;;;;;;16.06;;
2025-02-19;JT91;J25C006300;300.0;;;;;;;;;;4.94;;
2025-02-19;JT99;J25C006750;1000.0;;;;;;;;;;0.13;;
2025-02-19;JTBK;J25C006125;800.0;;;;;;;;;;14.05;;
2025-02-19;JTBL;J25C006175;20.0;;;;;;;;;;10.59;;
2025-02-19;JTBQ;J25C008000;35.0;;;;;;;;;;0.0;;
2025-02-19;JTC9;J25C005650;50.0;;;;;;;;;;149.14;;
2025-02-19;JV83;J26C007500;1350.0;;;;;;;;;;88.3;;
2025-02-19;JV87;J26C006200;140.0;;;;;;;;;;356.0;;
2025-02-19;JV8X;J26C005500;110.0;;;;;;;;;;729.43;;
2025-02-19;JV8Z;J26C005600;260.0;;;;;;;;;;663.3;;
2025-02-19;JV91;J26C005700;40.0;;;;;;;;;;600.49;;
2025-02-19;JV93;J26C005800;10.0;;;;;;;;;;543.09;;
2025-02-19;JV94;J26C005850;3100.0;;;;;;;;;;516.34;;
2025-02-19;JV95;J26C005900;1100.0;;;;;;;;;;490.59;;
2025-02-19;JV96;J26C005950;1200.0;;;;;;;;;;465.86;;
2025-02-19;JV97;J26C006000;2005.0;;;;;;;;;;442.33;;
2025-02-19;JV99;J26C006300;320.0;;;;;;;;;;318.29;;
2025-02-19;JV9C;J26C006500;500.0;;;;;;;;;;255.33;;
2025-02-19;KT84;K25C005050;20.0;;;;;;;;;;720.38;;
2025-02-19;KT8D;K25C005500;100.0;;;;;;;;;;307.78;;
2025-02-19;KT8L;K25C005800;40.0;;;;;;;;;;121.82;;
2025-02-19;KT8N;K25C005900;300.0;;;;;;;;;;85.68;;
2025-02-19;KT8P;K25C005950;300.0;;;;;;;;;;72.31;;
2025-02-19;KT8Q;K25C006000;1165.0;;;;;;;;;;61.35;;
2025-02-19;KT8R;K25C006050;200.0;;;;;;;;;;52.21;;
2025-02-19;KT8S;K25C006100;720.0;;;;;;;;;;43.46;;
2025-02-19;KT8T;K25C006150;220.0;;;;;;;;;;36.13;;
2025-02-19;KT8V;K25C006200;155.0;;;;;;;;;;30.01;;
2025-02-19;KT8X;K25C006300;200.0;;;;;;;;;;20.74;;
2025-02-19;KT8Z;K25C006400;375.0;;;;;;;;;;14.03;;
2025-02-19;KT91;K25C006500;40.0;;;;;;;;;;9.37;;
2025-02-19;KT92;K25C006550;135.0;;;;;;;;;;7.56;;
2025-02-19;KT93;K25C006600;70.0;;;;;;;;;;5.99;;
2025-02-19;KT97;K25C006800;375.0;;;;;;;;;;2.3;;
2025-02-19;KT99;K25C006900;70.0;;;;;;;;;;1.41;;
2025-02-19;KT9F;K25C007100;1000.0;;;;;;;;;;0.43;;
2025-02-19;KTB0;K25C008000;15.0;;;;;;;;;;0.0;;
2025-02-19;MT88;M25C005000;20.0;;;;;;;;;;799.63;;
2025-02-19;MT8J;M25C005400;40.0;;;;;;;;;;434.1;;
2025-02-19;MT8M;M25C005550;365.0;;;;;;;;;;315.59;;
2025-02-19;MT8N;M25C005600;20.0;;;;;;;;;;280.25;;
2025-02-19;MT8P;M25C005650;100.0;;;;;;;;;;248.2;;
2025-02-19;MT8S;M25C005800;435.0;;;;;;;;;;167.27;;
2025-02-19;MT8T;M25C005850;100.0;;;;;;;;;;145.46;;
2025-02-19;MT8V;M25C005900;340.0;;;;;;;;;;126.45;;
2025-02-19;MT8X;M25C006000;45.0;;;;;;;;;;95.26;;
2025-02-19;MT8Y;M25C006050;5.0;1.0;600.0;2392500.0;79.75;79.75;79.75;79.75;79.75;;82.79;;
2025-02-19;MT91;M25C006200;10.0;;;;;;;;;;54.3;;
2025-02-19;MT92;M25C006250;5.0;;;;;;;;;;46.97;;
2025-02-19;MT93;M25C006300;1000.0;;;;;;;;;;40.71;;
2025-02-19;MT95;M25C006400;5.0;;;;;;;;;;30.71;;
2025-02-19;MT9F;M25C006800;500.0;;;;;;;;;;9.22;;
2025-02-19;NT8B;N25C005000;5020.0;;;;;;;;;;828.59;;
2025-02-19;NT8C;N25C007150;1000.0;;;;;;;;;;7.22;;
2025-02-19;NT8D;N25C006650;260.0;;;;;;;;;;28.14;;
2025-02-19;NT8F;N25C005100;5035.0;;;;;;;;;;735.72;;
2025-02-19;NT8H;N25C005200;225.0;;;;;;;;;;644.69;;
2025-02-19;NT8K;N25C005250;5000.0;;;;;;;;;;600.14;;
2025-02-19;NT8L;N25C005300;5020.0;;;;;;;;;;556.35;;
2025-02-19;NT8M;N25C005350;70.0;;;;;;;;;;513.61;;
2025-02-19;NT8N;N25C005400;1190.0;;;;;;;;;;472.21;;
2025-02-19;NT8P;N25C005450;5250.0;;;;;;;;;;432.14;;
2025-02-19;NT8Q;N25C005500;6300.0;;;;;;;;;;393.66;;
2025-02-19;NT8R;N25C006000;785.0;;;;;;;;;;128.5;;
2025-02-19;NT8T;N25C006100;1060.0;;;;;;;;;;100.92;;
2025-02-19;NT8V;N25C007200;360.0;;;;;;;;;;6.17;;
2025-02-19;NT93;N25C005700;2655.0;;;;;;;;;;260.2;;
2025-02-19;NT94;N25C005800;3580.0;;;;;;;;;;207.37;;
2025-02-19;NT95;N25C005900;1600.0;1.0;500.0;4003500.0;160.14;160.14;160.14;160.14;160.14;;163.46;;
2025-02-19;NT97;N25C006500;2250.0;;;;;;;;;;39.24;;
2025-02-19;NT9C;N25C005850;500.0;;;;;;;;;;184.31;;
2025-02-19;NT9D;N25C005950;733.0;;;;;;;;;;144.98;;
2025-02-19;NT9F;N25C006150;300.0;;;;;;;;;;89.53;;
2025-02-19;NT9G;N25C006200;4565.0;1.0;1000.0;3800000.0;76.0;76.0;76.0;76.0;76.0;;79.54;;
2025-02-19;NT9H;N25C006250;15.0;;;;;;;;;;70.69;;
2025-02-19;NT9J;N25C006300;1140.0;;;;;;;;;;62.67;;
2025-02-19;NT9L;N25C006400;6000.0;1.0;500.0;1175000.0;47.0;47.0;47.0;47.0;47.0;;49.5;;
2025-02-19;NT9M;N25C006450;200.0;;;;;;;;;;44.05;;
2025-02-19;NT9P;N25C006600;1080.0;;;;;;;;;;31.39;;
2025-02-19;NT9Q;N25C006700;3750.0;;;;;;;;;;25.27;;
2025-02-19;NV82;N26C006000;5400.0;;;;;;;;;;526.29;;
2025-02-19;NV84;N26C007000;370.0;;;;;;;;;;204.23;;
2025-02-19;NV8J;N26C005500;90.0;;;;;;;;;;814.34;;
2025-02-19;NV8L;N26C005600;5000.0;;;;;;;;;;749.65;;
2025-02-19;NV8N;N26C005700;5000.0;;;;;;;;;;687.63;;
2025-02-19;NV8S;N26C005900;5000.0;;;;;;;;;;575.78;;
2025-02-19;NV8V;N26C006100;225.0;;;;;;;;;;480.28;;
2025-02-19;NV8W;N26C006200;5000.0;;;;;;;;;;437.2;;
2025-02-19;NV8X;N26C006300;5300.0;;;;;;;;;;397.4;;
2025-02-19;NV92;N26C006600;5960.0;;;;;;;;;;297.62;;
2025-02-19;NV96;N26C007500;3000.0;;;;;;;;;;130.86;;
2025-02-19;NW81;N27C007650;35.0;;;;;;;;;;303.53;;
2025-02-19;NX8X;N28C006400;540.0;;;;;;;;;;923.98;;
2025-02-19;NX99;N28C007000;75.0;;;;;;;;;;695.56;;
2025-02-19;NY9C;N29C008000;830.0;;;;;;;;;;606.76;;
2025-02-19;QT83;Q25C005650;30.0;;;;;;;;;;334.4;;
2025-02-19;QT88;Q25C005900;120.0;;;;;;;;;;204.12;;
2025-02-19;QT8B;Q25C006000;50.0;;;;;;;;;;166.47;;
2025-02-19;QT8M;Q25C006450;5.0;;;;;;;;;;68.12;;
2025-02-19;QT8S;Q25C006700;75.0;;;;;;;;;;40.62;;
2025-02-19;QT8Z;Q25C007000;20.0;;;;;;;;;;21.59;;
2025-02-19;UT8F;U25C005150;10.0;;;;;;;;;;762.89;;
2025-02-19;UT8N;U25C005500;10.0;;;;;;;;;;479.89;;
2025-02-19;UT8S;U25C005700;30.0;;;;;;;;;;348.22;;
2025-02-19;UT8T;U25C005750;5.0;;;;;;;;;;320.32;;
2025-02-19;UT8X;U25C005900;45.0;;;;;;;;;;245.74;;
2025-02-19;UT8Z;U25C006000;5.0;;;;;;;;;;204.27;;
2025-02-19;UT93;U25C006200;5.0;;;;;;;;;;142.34;;
2025-02-19;UT99;U25C006500;;1.0;5.0;23983.0;95.93;95.93;95.93;95.93;95.93;;81.33;;
2025-02-19;UT9F;U25C006700;5.0;;;;;;;;;;56.08;;
2025-02-19;VT80;V25C005600;130.0;;;;;;;;;;451.32;;
2025-02-19;VT81;V25C005650;5000.0;;;;;;;;;;418.92;;
2025-02-19;VT82;V25C005700;6850.0;;;;;;;;;;388.36;;
2025-02-19;VT84;V25C005800;2090.0;;;;;;;;;;331.38;;
2025-02-19;VT85;V25C005850;5900.0;;;;;;;;;;305.96;;
2025-02-19;VT87;V25C005950;6300.0;;;;;;;;;;260.33;;
2025-02-19;VT88;V25C006000;7195.0;;;;;;;;;;239.74;;
2025-02-19;VT8B;V25C006100;1235.0;;;;;;;;;;203.92;;
2025-02-19;VT8D;V25C006200;750.0;;;;;;;;;;173.74;;
2025-02-19;VT8F;V25C006500;1845.0;;;;;;;;;;107.8;;
2025-02-19;VT8K;V25C007500;1000.0;;;;;;;;;;20.38;;
2025-02-19;VT8T;V25C005200;5000.0;;;;;;;;;;756.03;;
2025-02-19;VT8Y;V25C005400;5275.0;;;;;;;;;;595.48;;
2025-02-19;VT90;V25C005500;5300.0;;;;;;;;;;521.07;;
2025-02-19;VT97;V25C006250;2020.0;;;;;;;;;;160.37;;
2025-02-19;VT9B;V25C006400;105.0;;;;;;;;;;126.16;;
2025-02-19;VT9G;V25C006650;190.0;;;;;;;;;;84.74;;
2025-02-19;VT9P;V25C007000;6080.0;;;;;;;;;;47.61;;
2025-02-19;VV8B;V26C006000;105.0;;;;;;;;;;615.29;;
2025-02-19;VV8D;V26C006200;200.0;;;;;;;;;;523.91;;
2025-02-19;VV8J;V26C006500;100.0;;;;;;;;;;407.52;;
2025-02-19;VV8K;V26C006550;100.0;;;;;;;;;;390.55;;
2025-02-19;VV8N;V26C006700;200.0;;;;;;;;;;343.7;;
2025-02-19;VV8S;V26C006900;100.0;;;;;;;;;;290.95;;
2025-02-19;VV8V;V26C007000;2400.0;1.0;80.0;1072400.0;268.1;268.1;268.1;268.1;268.1;;267.64;;
2025-02-19;VV92;V26C007500;2750.0;;;;;;;;;;182.6;;
2025-02-19;XT8T;X25C005750;225.0;;;;;;;;;;403.45;;
2025-02-19;XT8Z;X25C006000;5.0;;;;;;;;;;280.83;;
2025-02-19;XT93;X25C006200;105.0;;;;;;;;;;207.33;;
2025-02-19;XT9F;X25C006700;320.0;;;;;;;;;;98.46;;
2025-02-19;ZT8N;Z25C006000;200.0;;;;;;;;;;310.59;;
2025-02-19;ZT8S;Z25C006200;5.0;;;;;;;;;;233.54;;
2025-02-19;ZT8Z;Z25C006500;650.0;;;;;;;;;;152.66;;
2025-02-19;ZT93;Z25C006700;60.0;;;;;;;;;;115.94;;
