Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-17;FXDG;F28P008500;200.0;;;;;;;;;1167.38;;;
2025-02-17;FXDP;F28P007500;650.0;;;;;;;;;653.65;;;
2025-02-17;FYD8;F29P006300;100.0;;;;;;;;;186.87;;;
2025-02-17;FYDN;F29P008000;200.0;;;;;;;;;672.28;;;
2025-02-17;FYDP;F29P008500;200.0;;;;;;;;;875.1;;;
2025-02-17;GVD6;G26P005800;7.0;;;;;;;;;153.38;;;
2025-02-17;GVD7;G26P005850;100.0;;;;;;;;;170.83;;;
2025-02-17;GVDB;G26P006000;45.0;;;;;;;;;229.64;;;
2025-02-17;HTD0;H25P005000;10.0;;;;;;;;;0.0;;;
2025-02-17;HTD2;H25P005100;70.0;;;;;;;;;0.0;;;
2025-02-17;HTD8;H25P005400;10.0;;;;;;;;;0.33;;;
2025-02-17;HTD9;H25P005450;385.0;;;;;;;;;0.88;;;
2025-02-17;HTDB;H25P005500;10.0;;;;;;;;;2.11;;;
2025-02-17;HTDD;H25P005600;1405.0;;;;;;;;;10.28;;;12.75
2025-02-17;HTDF;H25P005650;1100.0;;;;;;;;;21.17;;;37.75
2025-02-17;HTDG;H25P005700;1295.0;;;;;;;;;39.89;;;
2025-02-17;HTDH;H25P005800;2400.0;;;;;;;;;101.42;;;
2025-02-17;HTDJ;H25P005750;1300.0;;;;;;;;;66.87;;;
2025-02-17;HTF0;H25P004850;370.0;;;;;;;;;0.0;;;
2025-02-17;HTF3;H25P005850;1020.0;;;;;;;;;141.57;;;
2025-02-17;HTF4;H25P005900;1705.0;;;;;;;;;185.45;;;
2025-02-17;HTF5;H25P005950;60.0;;;;;;;;;231.51;;;
2025-02-17;HTF6;H25P006000;1015.0;;;;;;;;;278.96;;;
2025-02-17;HTF8;H25P006100;820.0;;;;;;;;;376.15;;;
2025-02-17;HTFF;H25P005625;5000.0;;;;;;;;;14.92;;;
2025-02-17;HTFG;H25P005675;30.0;;;;;;;;;29.53;;;
2025-02-17;HTFH;H25P005725;2175.0;;;;;;;;;52.27;;;
2025-02-17;HTFK;H25P005825;40.0;;;;;;;;;120.91;;;
2025-02-17;HTFL;H25P005875;245.0;;;;;;;;;163.16;;;
2025-02-17;HTFP;H25P006025;30.0;;;;;;;;;302.97;;;
2025-02-17;HTG4;H25P006625;15.0;;;;;;;;;897.73;;;
2025-02-17;JTD0;J25P005000;175.0;;;;;;;;;0.02;;;
2025-02-17;JTD1;J25P005250;100.0;;;;;;;;;1.06;;;
2025-02-17;JTD2;J25P005500;40.0;;;;;;;;;15.11;;;
2025-02-17;JTD3;J25P005750;1000.0;;;;;;;;;94.56;;;
2025-02-17;JTD9;J25P004500;205.0;;;;;;;;;0.0;;;
2025-02-17;JTDC;J25P004900;100.0;;;;;;;;;0.0;;;
2025-02-17;JTDD;J25P004950;450.0;;;;;;;;;0.01;;;
2025-02-17;JTDF;J25P005050;500.0;;;;;;;;;0.05;;;
2025-02-17;JTDG;J25P005100;400.0;;;;;;;;;0.12;;;
2025-02-17;JTDH;J25P005150;135.0;;;;;;;;;0.26;;;
2025-02-17;JTDK;J25P005300;1850.0;;;;;;;;;1.96;;;
2025-02-17;JTDM;J25P005400;100.0;;;;;;;;;5.82;;;
2025-02-17;JTDN;J25P005450;200.0;;;;;;;;;9.48;;;
2025-02-17;JTDP;J25P005550;175.0;;;;;;;;;23.24;;;
2025-02-17;JTDQ;J25P005600;1030.0;;;;;;;;;34.38;;;
2025-02-17;JTDR;J25P005700;2030.0;;;;;;;;;70.37;;;
2025-02-17;JTDS;J25P005800;10.0;;;;;;;;;123.37;;;
2025-02-17;JTDT;J25P005850;400.0;;;;;;;;;156.06;;;
2025-02-17;JTDV;J25P005900;95.0;;;;;;;;;193.01;;;
2025-02-17;JTG9;J25P005725;100.0;;;;;;;;;81.95;;;
2025-02-17;JVDK;J26P004950;100.0;;;;;;;;;17.74;;;
2025-02-17;JVDN;J26P005100;3300.0;;;;;;;;;27.9;;;
2025-02-17;JVDP;J26P005150;3200.0;;;;;;;;;32.13;;;
2025-02-17;JVDQ;J26P005200;1400.0;;;;;;;;;36.86;;;
2025-02-17;JVDS;J26P005300;3600.0;;;;;;;;;48.37;;;
2025-02-17;JVDV;J26P005400;1085.0;;;;;;;;;62.53;;;
2025-02-17;JVDW;J26P005450;120.0;;;;;;;;;70.6;;;
2025-02-17;JVDX;J26P005500;120.0;;;;;;;;;79.54;;;
2025-02-17;JVF3;J26P005800;200.0;;;;;;;;;152.29;;;
2025-02-17;JVFB;J26P006400;500.0;;;;;;;;;410.81;;;
2025-02-17;JWDL;J27P006150;10.0;;;;;;;;;208.15;;;
2025-02-17;KTD1;K25P004900;300.0;;;;;;;;;0.13;;;
2025-02-17;KTD4;K25P005050;160.0;;;;;;;;;0.75;;;
2025-02-17;KTD6;K25P005200;100.0;;;;;;;;;3.18;;;
2025-02-17;KTD7;K25P005250;100.0;;;;;;;;;4.88;;;
2025-02-17;KTDC;K25P005450;300.0;;;;;;;;;21.39;;;
2025-02-17;KTDD;K25P005500;120.0;;;;;;;;;29.52;;;
2025-02-17;KTDG;K25P005600;135.0;;;;;;;;;52.91;;;
2025-02-17;KTDH;K25P005650;110.0;;;;;;;;;69.74;;;
2025-02-17;KTDJ;K25P005700;20.0;;;;;;;;;89.69;;;
2025-02-17;KTDK;K25P005750;55.0;;;;;;;;;112.6;;;
2025-02-17;KTDP;K25P005950;70.0;;;;;;;;;235.3;;;
2025-02-17;KTDR;K25P006050;50.0;;;;;;;;;312.33;;;
2025-02-17;KTDS;K25P006100;65.0;;;;;;;;;352.36;;;
2025-02-17;KTG9;K25P004400;205.0;;;;;;;;;0.0;;;
2025-02-17;MTD1;M25P004650;435.0;;;;;;;;;0.05;;;
2025-02-17;MTD8;M25P005000;20.0;;;;;;;;;1.71;;;
2025-02-17;MTDB;M25P005100;435.0;;;;;;;;;3.64;;;
2025-02-17;MTDC;M25P005150;410.0;;;;;;;;;5.17;;;
2025-02-17;MTDD;M25P005200;200.0;;;;;;;;;7.24;;;
2025-02-17;MTDJ;M25P005400;330.0;1.0;500.0;606000.0;24.24;24.24;24.24;24.24;24.24;24.13;;;
2025-02-17;MTDK;M25P005450;140.0;;;;;;;;;31.65;;;
2025-02-17;MTDN;M25P005600;20.0;;;;;;;;;65.49;;;
2025-02-17;MTDP;M25P005650;120.0;;;;;;;;;82.19;;;
2025-02-17;MTDQ;M25P005700;255.0;;;;;;;;;101.34;;;
2025-02-17;MTDR;M25P005750;5.0;;;;;;;;;122.95;;;
2025-02-17;MTDY;M25P006050;40.0;;;;;;;;;304.0;;;
2025-02-17;NTD6;N25P004800;8000.0;;;;;;;;;0.72;;;
2025-02-17;NTD8;N25P004900;5380.0;;;;;;;;;1.61;;;
2025-02-17;NTDB;N25P005000;7450.0;;;;;;;;;3.21;;;
2025-02-17;NTDF;N25P005100;21150.0;;;;;;;;;6.08;;;
2025-02-17;NTDG;N25P005150;110.0;;;;;;;;;8.2;;;
2025-02-17;NTDH;N25P005200;315.0;;;;;;;;;10.88;;;
2025-02-17;NTDK;N25P005250;5665.0;;;;;;;;;14.31;;;
2025-02-17;NTDL;N25P005300;5020.0;;;;;;;;;18.59;;;
2025-02-17;NTDM;N25P005350;65.0;;;;;;;;;23.98;;;
2025-02-17;NTDN;N25P005400;13500.0;;;;;;;;;30.69;;;
2025-02-17;NTDP;N25P005450;5255.0;;;;;;;;;38.76;;;
2025-02-17;NTDQ;N25P005500;6800.0;;;;;;;;;48.35;;;
2025-02-17;NTDR;N25P006000;50.0;;;;;;;;;263.38;;;
2025-02-17;NTDT;N25P006100;105.0;;;;;;;;;330.96;;;
2025-02-17;NTF2;N25P005600;473.0;;;;;;;;;73.18;;;
2025-02-17;NTF3;N25P005700;6425.0;;;;;;;;;108.15;;;
2025-02-17;NTF4;N25P005800;2600.0;;;;;;;;;151.25;;;
2025-02-17;NTF5;N25P005900;105.0;;;;;;;;;202.89;;;
2025-02-17;NTF8;N25P005550;40.0;;;;;;;;;59.6;;;
2025-02-17;NTF9;N25P005650;1250.0;;;;;;;;;89.54;;;
2025-02-17;NTFB;N25P005750;70.0;;;;;;;;;128.64;;;
2025-02-17;NTFF;N25P006150;175.0;;;;;;;;;367.17;;;
2025-02-17;NTFG;N25P006200;660.0;;;;;;;;;404.63;;;
2025-02-17;NTFH;N25P006250;10.0;;;;;;;;;443.35;;;
2025-02-17;NVD2;N26P006000;5485.0;;;;;;;;;211.87;;;
2025-02-17;NVD5;N26P004900;200.0;;;;;;;;;18.22;;;
2025-02-17;NVDD;N26P005300;70.0;;;;;;;;;51.82;;;
2025-02-17;NVDH;N26P005450;155.0;;;;;;;;;73.36;;;
2025-02-17;NVDJ;N26P005500;400.0;;;;;;;;;81.64;;;
2025-02-17;NVDL;N26P005600;5000.0;;;;;;;;;100.53;;;
2025-02-17;NVDM;N26P005650;80.0;;;;;;;;;111.04;;;
2025-02-17;NVDN;N26P005700;5000.0;;;;;;;;;122.27;;;
2025-02-17;NVDP;N26P005750;960.0;;;;;;;;;134.07;;;
2025-02-17;NVDQ;N26P005800;70.0;;;;;;;;;147.2;;;
2025-02-17;NVDS;N26P005900;5000.0;;;;;;;;;177.8;;;
2025-02-17;NVDW;N26P006200;5095.0;;;;;;;;;289.73;;;
2025-02-17;NVDX;N26P006300;5600.0;;;;;;;;;333.09;;;
2025-02-17;NVF2;N26P006600;5000.0;;;;;;;;;483.16;;;
2025-02-17;QTD1;Q25P005550;270.0;;;;;;;;;65.77;;;
2025-02-17;QTD3;Q25P005650;270.0;;;;;;;;;94.7;;;
2025-02-17;QTD4;Q25P005700;10.0;;;;;;;;;112.65;;;
2025-02-17;QTD5;Q25P005750;5.0;;;;;;;;;132.49;;;
2025-02-17;QTD6;Q25P005800;60.0;;;;;;;;;153.5;;;
2025-02-17;QTDD;Q25P006100;205.0;;;;;;;;;321.1;;;
2025-02-17;QTFL;Q25P005400;20.0;;;;;;;;;37.02;;;
2025-02-17;QTFM;Q25P005450;70.0;;;;;;;;;45.25;;;
2025-02-17;UTD8;U25P004900;100.0;;;;;;;;;4.26;;;
2025-02-17;UTDF;U25P005150;10.0;;;;;;;;;14.85;;;
2025-02-17;UTDH;U25P005250;100.0;;;;;;;;;22.94;;;
2025-02-17;UTDM;U25P005450;200.0;;;;;;;;;49.91;;;
2025-02-17;UTDN;U25P005500;10.0;;;;;;;;;59.42;;;
2025-02-17;UTDP;U25P005550;100.0;;;;;;;;;70.32;;;
2025-02-17;UTDQ;U25P005600;100.0;;;;;;;;;82.48;;;
2025-02-17;UTDR;U25P005650;100.0;;;;;;;;;97.84;;;
2025-02-17;UTDT;U25P005750;5.0;;;;;;;;;133.75;;;
2025-02-17;VTD0;V25P005600;;1.0;20.0;86000.0;86.0;86.0;86.0;86.0;86.0;89.01;;;
2025-02-17;VTD1;V25P005650;10440.0;;;;;;;;;102.89;;;
2025-02-17;VTD2;V25P005700;5100.0;;;;;;;;;118.46;;;
2025-02-17;VTD3;V25P005750;5.0;;;;;;;;;135.48;;;
2025-02-17;VTD4;V25P005800;700.0;;;;;;;;;153.8;;;
2025-02-17;VTD5;V25P005850;5000.0;;;;;;;;;174.58;;;
2025-02-17;VTD6;V25P005900;85.0;;;;;;;;;197.37;;;
2025-02-17;VTD7;V25P005950;5000.0;1.0;20.0;237000.0;237.0;237.0;237.0;237.0;237.0;221.48;;;
2025-02-17;VTD8;V25P006000;6500.0;;;;;;;;;247.2;;;
2025-02-17;VTDD;V25P006200;300.0;;;;;;;;;365.36;;;
2025-02-17;VTDP;V25P005000;2700.0;;;;;;;;;9.63;;;
2025-02-17;VTDQ;V25P005050;5200.0;;;;;;;;;12.04;;;
2025-02-17;VTDR;V25P005100;5250.0;;;;;;;;;14.88;;;
2025-02-17;VTDS;V25P005150;1450.0;;;;;;;;;18.3;;;
2025-02-17;VTDT;V25P005200;5780.0;;;;;;;;;22.34;;;
2025-02-17;VTDV;V25P005250;1050.0;;;;;;;;;27.08;;;
2025-02-17;VTDX;V25P005350;1500.0;;;;;;;;;39.38;;;
2025-02-17;VTDY;V25P005400;5385.0;;;;;;;;;47.0;;;
2025-02-17;VTDZ;V25P005450;2200.0;;;;;;;;;55.78;;;
2025-02-17;VTF0;V25P005500;5280.0;;;;;;;;;65.59;;;
2025-02-17;VTF3;V25P004800;100.0;;;;;;;;;3.62;;;
2025-02-17;VTF5;V25P004900;585.0;;;;;;;;;6.01;;;
2025-02-17;VTF6;V25P004950;1000.0;;;;;;;;;7.65;;;
2025-02-17;VTF8;V25P006300;400.0;;;;;;;;;431.56;;;
2025-02-17;VVD0;V26P005000;40.0;;;;;;;;;28.53;;;
2025-02-17;VVD4;V26P005400;50.0;;;;;;;;;69.41;;;
2025-02-17;VVD5;V26P005500;100.0;;;;;;;;;84.75;;;
2025-02-17;VVD7;V26P005700;460.0;;;;;;;;;122.37;;;
2025-02-17;VVDB;V26P006000;1000.0;;;;;;;;;201.8;;;
2025-02-17;VVDD;V26P006200;2100.0;;;;;;;;;271.76;;;
2025-02-17;VVDN;V26P006700;400.0;;;;;;;;;494.27;;;
2025-02-17;VVDW;V26P005750;1750.0;;;;;;;;;133.22;;;
2025-02-17;XTDB;X25P005000;320.0;;;;;;;;;12.42;;;
2025-02-17;XTDR;X25P005650;200.0;;;;;;;;;106.35;;;
2025-02-17;XTDT;X25P005750;325.0;;;;;;;;;139.24;;;
2025-02-17;XTDV;X25P005800;400.0;;;;;;;;;157.66;;;
2025-02-17;XTDX;X25P005900;50.0;;;;;;;;;198.4;;;
2025-02-17;XTDZ;X25P006000;400.0;;;;;;;;;244.47;;;
2025-02-17;ZTD2;Z25P005100;650.0;;;;;;;;;20.74;;;
2025-02-17;ZTDH;Z25P005750;5.0;;;;;;;;;140.15;;;
2025-02-17;ZTDK;Z25P005850;105.0;;;;;;;;;176.94;;;
2025-02-17;ZTDM;Z25P005950;40.0;;;;;;;;;218.6;;;
2025-02-17;ZTDN;Z25P006000;650.0;;;;;;;;;241.28;;;
2025-02-17;ZTDP;Z25P006050;200.0;;;;;;;;;265.17;;;
2025-02-17;ZTDR;Z25P006150;110.0;;;;;;;;;316.64;;;
2025-02-17;ZTDV;Z25P006300;100.0;;;;;;;;;403.65;;;
