Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-18;FVD7;F26P006200;35.0;;;;;;;;;343.51;;;
2025-02-18;FVDG;F26P004800;100.0;;;;;;;;;8.49;;;
2025-02-18;FVDJ;F26P004900;150.0;;;;;;;;;12.55;;;
2025-02-18;FVDL;F26P005000;600.0;;;;;;;;;17.96;;;
2025-02-18;FVDM;F26P005050;1600.0;;;;;;;;;21.31;;;
2025-02-18;FVDN;F26P005100;850.0;;;;;;;;;25.14;;;
2025-02-18;FVDP;F26P005150;2850.0;;;;;;;;;29.51;;;
2025-02-18;FVDQ;F26P005200;200.0;;;;;;;;;34.46;;;
2025-02-18;FVDV;F26P005400;1050.0;;;;;;;;;61.54;;;
2025-02-18;FVDX;F26P005500;1250.0;;;;;;;;;79.94;;;
2025-02-18;FVF2;F26P005750;220.0;;;;;;;;;145.78;;;
2025-02-18;FVF3;F26P005800;1260.0;;;;;;;;;163.06;;;
2025-02-18;FVF4;F26P005850;250.0;;;;;;;;;181.52;;;
2025-02-18;FVF5;F26P005900;210.0;;;;;;;;;201.14;;;
2025-02-18;FVF6;F26P005950;10.0;;;;;;;;;221.94;;;
2025-02-18;FVF7;F26P006000;305.0;;;;;;;;;244.08;;;
2025-02-18;FVFB;F26P006050;10.0;;;;;;;;;267.15;;;
2025-02-18;FVFF;F26P006250;360.0;;;;;;;;;371.64;;;
2025-02-18;FVFH;F26P006350;350.0;;;;;;;;;430.57;;;
2025-02-18;FVFJ;F26P006400;240.0;;;;;;;;;461.48;;;
2025-02-18;FWD3;F27P006000;1000.0;;;;;;;;;199.61;;;
2025-02-18;FWD4;F27P006500;595.0;;;;;;;;;376.07;;;
2025-02-18;FWD5;F27P005000;200.0;;;;;;;;;35.47;;;
2025-02-18;FWD9;F27P005800;100.0;;;;;;;;;149.6;;;
2025-02-18;FWDD;F27P005500;200.0;;;;;;;;;92.95;;;
2025-02-18;FWGQ;F27P006450;100.0;;;;;;;;;354.75;;;
2025-02-18;FXDB;F28P006500;400.0;;;;;;;;;286.5;;;
2025-02-18;FXDG;F28P008500;200.0;;;;;;;;;1181.72;;;
2025-02-18;FXDP;F28P007500;650.0;;;;;;;;;664.15;;;
2025-02-18;FYD8;F29P006300;100.0;;;;;;;;;190.32;;;
2025-02-18;FYDN;F29P008000;200.0;;;;;;;;;681.38;;;
2025-02-18;FYDP;F29P008500;200.0;;;;;;;;;885.92;;;
2025-02-18;GVD6;G26P005800;7.0;;;;;;;;;160.47;;;
2025-02-18;GVD7;G26P005850;100.0;;;;;;;;;178.18;;;
2025-02-18;GVDB;G26P006000;45.0;;;;;;;;;237.7;;;
2025-02-18;HTD0;H25P005000;10.0;;;;;;;;;0.0;;;
2025-02-18;HTD2;H25P005100;70.0;;;;;;;;;0.0;;;
2025-02-18;HTD8;H25P005400;10.0;;;;;;;;;0.32;;;
2025-02-18;HTD9;H25P005450;385.0;1.0;100.0;6250.0;1.25;1.25;1.25;1.25;1.25;0.87;;;
2025-02-18;HTDB;H25P005500;10.0;;;;;;;;;2.12;;;
2025-02-18;HTDC;H25P005550;;1.0;200.0;30000.0;3.0;3.0;3.0;3.0;3.0;4.76;;;
2025-02-18;HTDD;H25P005600;1405.0;1.0;100.0;45000.0;9.0;9.0;9.0;9.0;9.0;11.17;;;12.5
2025-02-18;HTDF;H25P005650;1100.0;;;;;;;;;23.99;;;34.97
2025-02-18;HTDG;H25P005700;1295.0;3.0;135.0;307263.0;34.15;34.15;53.0;45.52;46.0;45.66;;;
2025-02-18;HTDH;H25P005800;2400.0;;;;;;;;;114.63;;;150.0
2025-02-18;HTDJ;H25P005750;1300.0;;;;;;;;;76.54;;;
2025-02-18;HTF0;H25P004850;370.0;;;;;;;;;0.0;;;
2025-02-18;HTF3;H25P005850;1020.0;;;;;;;;;157.33;;;
2025-02-18;HTF4;H25P005900;1705.0;;;;;;;;;202.93;;;
2025-02-18;HTF5;H25P005950;60.0;;;;;;;;;250.23;;;
2025-02-18;HTF6;H25P006000;1015.0;;;;;;;;;298.44;;;
2025-02-18;HTF8;H25P006100;820.0;;;;;;;;;396.72;;;
2025-02-18;HTFF;H25P005625;5000.0;;;;;;;;;16.45;;;
2025-02-18;HTFG;H25P005675;30.0;;;;;;;;;33.7;;;39.99
2025-02-18;HTFH;H25P005725;2175.0;2.0;50.0;111901.0;46.0;41.87;46.0;44.76;41.87;60.07;;;
2025-02-18;HTFK;H25P005825;40.0;;;;;;;;;135.52;;;
2025-02-18;HTFL;H25P005875;245.0;;;;;;;;;179.88;;;
