Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-14;JTDS;J25P005800;10.0;;;;;;;;;12262.0;;;
2025-02-14;JTDT;J25P005850;400.0;;;;;;;;;15482.0;;;
2025-02-14;JTDV;J25P005900;95.0;;;;;;;;;19053.0;;;
2025-02-14;JTG9;J25P005725;200.0;1.0;100.0;398.75;7975.0;7975.0;7975.0;7975.0;7975.0;8191.0;;;
2025-02-14;JVDK;J26P004950;100.0;;;;;;;;;1677.0;;;
2025-02-14;JVDN;J26P005100;3.3;;;;;;;;;2642.0;;;
2025-02-14;JVDP;J26P005150;3.2;;;;;;;;;3048.0;;;
2025-02-14;JVDQ;J26P005200;1.4;;;;;;;;;3511.0;;;
2025-02-14;JVDS;J26P005300;3.6;;;;;;;;;4611.0;;;
2025-02-14;JVDV;J26P005400;1.085;;;;;;;;;5980.0;;;
2025-02-14;JVDW;J26P005450;120.0;;;;;;;;;6761.0;;;
2025-02-14;JVDX;J26P005500;120.0;;;;;;;;;7629.0;;;
2025-02-14;JVF3;J26P005800;200.0;;;;;;;;;14686.0;;;
2025-02-14;JVFB;J26P006400;500.0;;;;;;;;;40128.0;;;
2025-02-14;JWDL;J27P006150;10.0;;;;;;;;;20014.0;;;
2025-02-14;KTD1;K25P004900;300.0;;;;;;;;;15.0;;;
2025-02-14;KTD4;K25P005050;160.0;;;;;;;;;83.0;;;
2025-02-14;KTD6;K25P005200;100.0;;;;;;;;;341.0;;;
2025-02-14;KTD7;K25P005250;100.0;;;;;;;;;518.0;;;
2025-02-14;KTDC;K25P005450;300.0;;;;;;;;;2220.0;;;
2025-02-14;KTDD;K25P005500;120.0;;;;;;;;;3041.0;;;
2025-02-14;KTDG;K25P005600;135.0;;;;;;;;;5399.0;;;
2025-02-14;KTDH;K25P005650;110.0;;;;;;;;;7059.0;;;
2025-02-14;KTDJ;K25P005700;20.0;;;;;;;;;9021.0;;;
2025-02-14;KTDK;K25P005750;55.0;;;;;;;;;11282.0;;;
2025-02-14;KTDP;K25P005950;70.0;;;;;;;;;23381.0;;;
2025-02-14;KTDR;K25P006050;50.0;;;;;;;;;30999.0;;;
2025-02-14;KTDS;K25P006100;65.0;;;;;;;;;34988.0;;;
2025-02-14;KTG9;K25P004400;205.0;;;;;;;;;0.0;;;
2025-02-14;MTD1;M25P004650;435.0;;;;;;;;;6.0;;;
2025-02-14;MTD8;M25P005000;20.0;;;;;;;;;183.0;;;
2025-02-14;MTDB;M25P005100;435.0;;;;;;;;;388.0;;;
2025-02-14;MTDC;M25P005150;410.0;;;;;;;;;552.0;;;
2025-02-14;MTDD;M25P005200;200.0;;;;;;;;;770.0;;;
2025-02-14;MTDJ;M25P005400;330.0;;;;;;;;;2508.0;;;
2025-02-14;MTDK;M25P005450;140.0;;;;;;;;;3256.0;;;
2025-02-14;MTDN;M25P005600;20.0;;;;;;;;;6608.0;;;
2025-02-14;MTDP;M25P005650;120.0;;;;;;;;;8248.0;;;
