Timestamp,Type,Price,Volume
2024-10-08 10:59:53.938910,1,5782.75,11
2024-10-08 10:59:53.938910,1,5782.5,10
2024-10-08 10:59:53.938910,1,5782.25,10
2024-10-08 10:59:53.938910,1,5782.0,35
2024-10-08 10:59:53.938910,1,5781.75,11
2024-10-08 10:59:53.938910,1,5781.5,11
2024-10-08 10:59:53.938910,1,5781.25,10
2024-10-08 10:59:53.938910,1,5781.0,41
2024-10-08 10:59:53.938910,1,5780.75,10
2024-10-08 10:59:53.938910,1,5780.5,10
2024-10-08 10:59:53.938910,1,5780.25,11
2024-10-08 10:59:53.938910,1,5780.0,21
2024-10-08 10:59:53.938910,1,5779.75,8
2024-10-08 10:59:53.938910,1,5779.5,17
2024-10-08 10:59:53.938910,1,5779.25,17
2024-10-08 10:59:53.938910,1,5779.0,84
2024-10-08 10:59:53.938910,1,5778.75,142
2024-10-08 10:59:53.938910,1,5778.5,141
2024-10-08 10:59:53.938910,1,5778.25,71
2024-10-08 10:59:53.938910,1,5778.0,5
2024-10-08 10:59:53.938910,2,5777.75,1
2024-10-08 10:59:53.938910,2,5777.5,140
2024-10-08 10:59:53.938910,2,5777.25,223
2024-10-08 10:59:53.938910,2,5777.0,302
2024-10-08 10:59:53.938910,2,5776.75,242
2024-10-08 10:59:53.938910,2,5776.5,243
2024-10-08 10:59:53.938910,2,5776.25,244
2024-10-08 10:59:53.938910,2,5776.0,248
2024-10-08 10:59:53.938910,2,5775.75,237
2024-10-08 10:59:53.938910,2,5775.5,176
2024-10-08 10:59:53.938910,2,5775.25,15
2024-10-08 10:59:53.938910,2,5775.0,17
2024-10-08 10:59:53.938910,2,5774.75,17
2024-10-08 10:59:53.938910,2,5774.5,68
2024-10-08 10:59:53.938910,2,5774.25,11
2024-10-08 10:59:53.938910,2,5774.0,11
2024-10-08 10:59:53.938910,2,5773.75,11
2024-10-08 10:59:53.938910,2,5773.5,10
2024-10-08 10:59:53.938910,2,5773.25,15
2024-10-08 10:59:53.938910,2,5773.0,11
2024-10-08 10:59:58.941068,1,5783.25,11
2024-10-08 10:59:58.941068,1,5783.0,71
2024-10-08 10:59:58.941068,1,5782.75,11
2024-10-08 10:59:58.941068,1,5782.5,10
2024-10-08 10:59:58.941068,1,5782.25,10
2024-10-08 10:59:58.941068,1,5782.0,35
2024-10-08 10:59:58.941068,1,5781.75,11
2024-10-08 10:59:58.941068,1,5781.5,11
2024-10-08 10:59:58.941068,1,5781.25,10
2024-10-08 10:59:58.941068,1,5781.0,41
2024-10-08 10:59:58.941068,1,5780.75,10
2024-10-08 10:59:58.941068,1,5780.5,10
2024-10-08 10:59:58.941068,1,5780.25,11
2024-10-08 10:59:58.941068,1,5780.0,21
2024-10-08 10:59:58.941068,1,5779.75,9
2024-10-08 10:59:58.941068,1,5779.5,17
2024-10-08 10:59:58.941068,1,5779.25,17
