Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-01-31;FY88;F29C006300;100;;;;;;;;;;1199,34;;
2025-01-31;FY8F;F29C007500;645;;;;;;;;;;742,5;;
2025-01-31;FY8N;F29C008000;280;;;;;;;;;;605,94;;
2025-01-31;FY8P;F29C008500;500;;;;;;;;;;497,48;;
2025-01-31;GT80;G25C004400;20;;;;;;;;;;1430,1;;
2025-01-31;GT8G;G25C005100;540;;;;;;;;;;730,1;;
2025-01-31;GT8H;G25C005150;5;;;;;;;;;;680,1;;
2025-01-31;GT8M;G25C005350;100;;;;;;;;;;480,1;;
2025-01-31;GT8Q;G25C005500;20;;;;;;;;;;330,1;;
2025-01-31;GT8S;G25C005600;140;;;;;;;;;;230,1;;
2025-01-31;GT8W;G25C005750;5;;;;;;;;;;80,1;;
2025-01-31;GT8X;G25C005800;335;;;;;;;;;;30,1;;
2025-01-31;GT8Z;G25C005900;1500;;;;;;;;;;0;;
2025-01-31;GT90;G25C005950;150;;;;;;;;;;0;;
2025-01-31;GT91;G25C006000;2000;;;;;;;;;;0;;
2025-01-31;GT92;G25C006050;140;;;;;;;;;;0;;
2025-01-31;GT93;G25C006100;1960;;;;;;;;;;0;;
2025-01-31;GT94;G25C006150;895;;;;;;;;;;0;;
2025-01-31;GT95;G25C006200;5252;;;;;;;;;;0;;
2025-01-31;GT96;G25C006250;2895;;;;;;;;;;0;;
2025-01-31;GT97;G25C006300;1820;;;;;;;;;;0;;
2025-01-31;GT98;G25C006350;25;;;;;;;;;;0;;
2025-01-31;GT99;G25C006400;1160;;;;;;;;;;0;;
2025-01-31;GT9B;G25C006450;5;;;;;;;;;;0;;
2025-01-31;GT9C;G25C006500;755;;;;;;;;;;0;;
2025-01-31;GT9D;G25C005375;15;;;;;;;;;;455,1;;
2025-01-31;GTB5;G25C006550;15;;;;;;;;;;0;;
2025-01-31;GTB7;G25C006600;15;;;;;;;;;;0;;
2025-01-31;GTBC;G25C006700;325;;;;;;;;;;0;;
2025-01-31;GTBF;G25C006750;350;;;;;;;;;;0;;
2025-01-31;HT86;H25C005300;35;;;;;;;;;;566,44;;
2025-01-31;HT87;H25C005350;250;;;;;;;;;;517,21;;
2025-01-31;HT88;H25C005400;100;;;;;;;;;;468,23;;
2025-01-31;HT89;H25C005450;10;;;;;;;;;;419,66;;
2025-01-31;HT8B;H25C005500;60;;;;;;;;;;371,78;;
2025-01-31;HT8D;H25C005600;320;;;;;;;;;;279,58;;
2025-01-31;HT8F;H25C005650;20;;;;;;;;;;236,42;;
2025-01-31;HT8G;H25C005700;20;;;;;;;;;;196,01;;
2025-01-31;HT8J;H25C005750;370;;;;;;;;;;159,39;;
2025-01-31;HT8K;H25C006200;3225;1;25;16250;13;13;13;13;13;;14,91;;
2025-01-31;HT8L;H25C006250;7840;;;;;;;;;;11,12;;
2025-01-31;HT8M;H25C006300;570;;;;;;;;;;8,02;;
2025-01-31;HT8P;H25C006400;45;;;;;;;;;;3,95;;
2025-01-31;HT8R;H25C006500;750;;;;;;;;;;1,79;;
2025-01-31;HT94;H25C005900;1525;;;;;;;;;;77,42;;
2025-01-31;HT95;H25C005950;25;;;;;;;;;;59,4;;
2025-01-31;HT96;H25C006000;12000;4;4325;9606880;39,08;39,08;46,75;44,42;43,5;;45,39;;65
2025-01-31;HT97;H25C006050;275;;;;;;;;;;34,5;;
2025-01-31;HT98;H25C006100;1555;1;300;396255;26,42;26,42;26,42;26,42;26,42;;26,1;;40
2025-01-31;HT99;H25C006150;1090;1;950;982015;20,67;20,67;20,67;20,67;20,67;;19,72;;
2025-01-31;HT9P;H25C006025;10;;;;;;;;;;39,6;;
2025-01-31;HT9R;H25C006125;105;;;;;;;;;;22,71;;
2025-01-31;HT9S;H25C006175;90;;;;;;;;;;17,15;;
2025-01-31;HTB3;H25C006600;1400;1;1300;130000;2;2;2;2;2;;0,77;;
2025-01-31;JT82;J25C005500;200;;;;;;;;;;408,73;;
2025-01-31;JT83;J25C005750;1500;;;;;;;;;;210,74;;
2025-01-31;JT84;J25C006000;750;;;;;;;;;;88,94;;
2025-01-31;JT85;J25C006250;3500;;;;;;;;;;35,85;;
2025-01-31;JT86;J25C006500;985;;;;;;;;;;13,22;;
2025-01-31;JT8G;J25C005100;980;;;;;;;;;;789,28;;
2025-01-31;JT8J;J25C005200;425;;;;;;;;;;691,8;;
2025-01-31;JT8M;J25C005400;100;;;;;;;;;;500,33;;
2025-01-31;JT8N;J25C005450;10;;;;;;;;;;454;;
2025-01-31;JT8Q;J25C005600;325;;;;;;;;;;322,71;;
2025-01-31;JT8R;J25C005700;100;;;;;;;;;;244,88;;
2025-01-31;JT8S;J25C005800;200;;;;;;;;;;179,72;;
2025-01-31;JT8Y;J25C006100;500;;;;;;;;;;62,39;;
2025-01-31;JT91;J25C006300;300;;;;;;;;;;29,55;;
2025-01-31;JT99;J25C006750;1000;;;;;;;;;;4,09;;
2025-01-31;JTBK;J25C006125;800;;;;;;;;;;57,22;;
2025-01-31;JTBL;J25C006175;20;;;;;;;;;;47,94;;
2025-01-31;JTBQ;J25C008000;35;;;;;;;;;;0;;
2025-01-31;JV83;J26C007500;1350;;;;;;;;;;130,48;;
2025-01-31;JV87;J26C006200;140;;;;;;;;;;455,05;;
2025-01-31;JV8X;J26C005500;110;;;;;;;;;;870,43;;
2025-01-31;JV8Z;J26C005600;260;;;;;;;;;;801,17;;
2025-01-31;JV91;J26C005700;40;;;;;;;;;;734,5;;
2025-01-31;JV93;J26C005800;10;;;;;;;;;;670,76;;
2025-01-31;JV94;J26C005850;3100;;;;;;;;;;640,14;;
2025-01-31;JV95;J26C005900;1100;;;;;;;;;;610,51;;
2025-01-31;JV96;J26C005950;1200;;;;;;;;;;582,5;;
2025-01-31;JV97;J26C006000;2005;;;;;;;;;;555,18;;
2025-01-31;JV99;J26C006300;320;;;;;;;;;;412,28;;
2025-01-31;JV9C;J26C006500;500;;;;;;;;;;337,45;;
2025-01-31;KT84;K25C005050;20;;;;;;;;;;861,57;;
2025-01-31;KT8D;K25C005500;100;;;;;;;;;;445,69;;
2025-01-31;KT8L;K25C005800;40;;;;;;;;;;226,54;;
2025-01-31;KT8N;K25C005900;100;;;;;;;;;;173,64;;
2025-01-31;KT8P;K25C005950;300;;;;;;;;;;150,9;;
2025-01-31;KT8Q;K25C006000;365;;;;;;;;;;131,1;;
2025-01-31;KT8S;K25C006100;700;;;;;;;;;;98,46;;
2025-01-31;KT8V;K25C006200;105;;;;;;;;;;75,18;;
2025-01-31;KT8Z;K25C006400;375;;;;;;;;;;42,28;;
2025-01-31;KT91;K25C006500;40;;;;;;;;;;31,31;;
2025-01-31;KT92;K25C006550;135;;;;;;;;;;26,95;;
2025-01-31;KT93;K25C006600;270;;;;;;;;;;23,2;;
2025-01-31;KT97;K25C006800;375;;;;;;;;;;12,18;;
2025-01-31;KT99;K25C006900;70;;;;;;;;;;8,62;;
2025-01-31;KT9F;K25C007100;1000;;;;;;;;;;4,03;;
2025-01-31;KTB0;K25C008000;15;;;;;;;;;;0,06;;
2025-01-31;MT88;M25C005000;20;;;;;;;;;;940,49;;
2025-01-31;MT8J;M25C005400;40;;;;;;;;;;573,18;;
2025-01-31;MT8M;M25C005550;365;;;;;;;;;;448,37;;
2025-01-31;MT8N;M25C005600;20;;;;;;;;;;409,46;;
2025-01-31;MT8P;M25C005650;100;;;;;;;;;;372,22;;
2025-01-31;MT8S;M25C005800;435;;;;;;;;;;273,82;;
2025-01-31;MT8T;M25C005850;100;;;;;;;;;;245,46;;
2025-01-31;MT8V;M25C005900;340;;;;;;;;;;219,48;;
2025-01-31;MT8X;M25C006000;10;;;;;;;;;;173,78;;
2025-01-31;MT8Y;M25C006050;5;;;;;;;;;;154,84;;
2025-01-31;MT91;M25C006200;10;;;;;;;;;;109,27;;
2025-01-31;MT92;M25C006250;5;;;;;;;;;;97,44;;
2025-01-31;MT93;M25C006300;1000;;;;;;;;;;87,01;;
2025-01-31;MT9F;M25C006800;500;;;;;;;;;;25,91;;
2025-01-31;NT8B;N25C005000;5020;;;;;;;;;;969,44;;
2025-01-31;NT8C;N25C007150;1000;;;;;;;;;;20,39;;
2025-01-31;NT8D;N25C006650;260;;;;;;;;;;58,12;;
2025-01-31;NT8F;N25C005100;5035;;;;;;;;;;876,99;;
2025-01-31;NT8H;N25C005200;225;;;;;;;;;;786;;
2025-01-31;NT8K;N25C005250;5000;;;;;;;;;;741,27;;
2025-01-31;NT8L;N25C005300;5020;;;;;;;;;;697,07;;
2025-01-31;NT8M;N25C005350;70;;;;;;;;;;653,62;;
2025-01-31;NT8N;N25C005400;6000;1;5000;148250000;593;593;593;593;593;;610,92;;
2025-01-31;NT8P;N25C005450;5250;;;;;;;;;;569,28;;
2025-01-31;NT8Q;N25C005500;6300;;;;;;;;;;528,68;;
2025-01-31;NT8R;N25C006000;785;;;;;;;;;;213,05;;
2025-01-31;NT8T;N25C006100;1000;;;;;;;;;;174,49;;
2025-01-31;NT8V;N25C007200;360;;;;;;;;;;18,18;;
2025-01-31;NT92;N25C005600;5000;1;5000;109400000;437,6;437,6;437,6;437,6;437,6;;451,03;;
2025-01-31;NT93;N25C005700;5155;1;2500;46125000;369;369;369;369;369;;379,01;;
2025-01-31;NT94;N25C005800;1080;1;2500;38625000;309;309;309;309;309;;315,41;;
2025-01-31;NT95;N25C005900;600;;;;;;;;;;259,74;;
2025-01-31;NT97;N25C006500;2250;;;;;;;;;;79,46;;
2025-01-31;NT9C;N25C005850;500;;;;;;;;;;286,31;;
2025-01-31;NT9D;N25C005950;33;;;;;;;;;;235,47;;
2025-01-31;NT9F;N25C006150;300;;;;;;;;;;158,03;;
2025-01-31;NT9G;N25C006200;245;;;;;;;;;;143,21;;
2025-01-31;NT9H;N25C006250;15;;;;;;;;;;129,78;;
2025-01-31;NT9J;N25C006300;340;;;;;;;;;;117,49;;
2025-01-31;NT9L;N25C006400;5000;;;;;;;;;;96,58;;
2025-01-31;NT9M;N25C006450;200;;;;;;;;;;87,63;;
2025-01-31;NT9P;N25C006600;1080;;;;;;;;;;64,43;;
2025-01-31;NV82;N26C006000;5400;;;;;;;;;;651,99;;
2025-01-31;NV84;N26C007000;370;;;;;;;;;;276,56;;
2025-01-31;NV8J;N26C005500;90;;;;;;;;;;960,77;;
2025-01-31;NV8L;N26C005600;5000;;;;;;;;;;893,78;;
2025-01-31;NV8N;N26C005700;5000;;;;;;;;;;829,04;;
2025-01-31;NV8S;N26C005900;5000;;;;;;;;;;707,48;;
2025-01-31;NV8V;N26C006100;225;;;;;;;;;;601,06;;
2025-01-31;NV8W;N26C006200;5000;;;;;;;;;;553,09;;
2025-01-31;NV8X;N26C006300;5300;;;;;;;;;;508,49;;
2025-01-31;NV92;N26C006600;5960;;;;;;;;;;389,71;;
2025-01-31;NV96;N26C007500;3000;;;;;;;;;;181,89;;
2025-01-31;NX8X;N28C006400;540;;;;;;;;;;1037,85;;
2025-01-31;NX99;N28C007000;75;;;;;;;;;;791,51;;
2025-01-31;NY9C;N29C008000;830;;;;;;;;;;678,76;;
2025-01-31;QT83;Q25C005650;30;;;;;;;;;;460,77;;
2025-01-31;QT88;Q25C005900;120;;;;;;;;;;309,04;;
2025-01-31;QT8B;Q25C006000;50;;;;;;;;;;259,11;;
2025-01-31;QT8M;Q25C006450;5;;;;;;;;;;115,88;;
2025-01-31;QT8S;Q25C006700;75;;;;;;;;;;73,26;;
2025-01-31;QT8Z;Q25C007000;20;;;;;;;;;;42,88;;
2025-01-31;UT8S;U25C005700;30;;;;;;;;;;471,17;;
2025-01-31;UT8T;U25C005750;5;;;;;;;;;;438,24;;
2025-01-31;UT8X;U25C005900;45;;;;;;;;;;348,82;;
2025-01-31;UT8Z;U25C006000;5;;;;;;;;;;298,5;;
2025-01-31;UT93;U25C006200;5;;;;;;;;;;217,83;;
2025-01-31;VT80;V25C005600;130;;;;;;;;;;582,64;;
2025-01-31;VT81;V25C005650;5000;;;;;;;;;;547,52;;
2025-01-31;VT82;V25C005700;6850;;;;;;;;;;513,52;;
2025-01-31;VT84;V25C005800;2090;;;;;;;;;;450,15;;
2025-01-31;VT85;V25C005850;5900;;;;;;;;;;420,93;;
2025-01-31;VT87;V25C005950;6300;;;;;;;;;;366,55;;
2025-01-31;VT88;V25C006000;7195;;;;;;;;;;341,37;;
2025-01-31;VT8B;V25C006100;1235;;;;;;;;;;295;;
2025-01-31;VT8D;V25C006200;750;;;;;;;;;;253,94;;
2025-01-31;VT8F;V25C006500;1845;;;;;;;;;;163,7;;
2025-01-31;VT8K;V25C007500;1000;;;;;;;;;;37,72;;
2025-01-31;VT8T;V25C005200;5000;;;;;;;;;;897,54;;
2025-01-31;VT8Y;V25C005400;5275;;;;;;;;;;733,36;;
2025-01-31;VT90;V25C005500;5300;;;;;;;;;;656,12;;
2025-01-31;VT97;V25C006250;2000;;;;;;;;;;235,9;;
2025-01-31;VT9B;V25C006400;105;;;;;;;;;;189,64;;
2025-01-31;VT9G;V25C006650;190;;;;;;;;;;130,6;;
2025-01-31;VT9P;V25C007000;6080;;;;;;;;;;77,19;;
2025-01-31;VV8B;V26C006000;105;;;;;;;;;;744,08;;
2025-01-31;VV8D;V26C006200;200;;;;;;;;;;642,99;;
2025-01-31;VV8J;V26C006500;100;;;;;;;;;;513,25;;
2025-01-31;VV8K;V26C006550;100;;;;;;;;;;494;;
2025-01-31;VV8N;V26C006700;200;;;;;;;;;;439,21;;
2025-01-31;VV8S;V26C006900;100;;;;;;;;;;375,08;;
2025-01-31;VV8V;V26C007000;2400;;;;;;;;;;347,2;;
2025-01-31;VV92;V26C007500;2750;;;;;;;;;;238,26;;
2025-01-31;XT8T;X25C005750;225;;;;;;;;;;522,24;;
2025-01-31;XT8Z;X25C006000;5;;;;;;;;;;382,03;;
2025-01-31;XT93;X25C006200;105;;;;;;;;;;291,3;;
2025-01-31;XT9F;X25C006700;320;;;;;;;;;;147,47;;
2025-01-31;ZT8N;Z25C006000;200;;;;;;;;;;415,69;;
2025-01-31;ZT8S;Z25C006200;5;;;;;;;;;;323,03;;
2025-01-31;ZT8Z;Z25C006500;650;;;;;;;;;;218,93;;
2025-01-31;ZT93;Z25C006700;60;;;;;;;;;;169,76;;
