Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-01-31;GTDY;G25P005850;5540;;;;;;;;;19,9;;;
2025-01-31;GTDZ;G25P005900;4755;;;;;;;;;69,9;;;
2025-01-31;GTF0;G25P005950;1325;;;;;;;;;119,9;;;
2025-01-31;GTF1;G25P006000;12570;;;;;;;;;169,9;;;
2025-01-31;GTF2;G25P006050;955;;;;;;;;;219,9;;;
2025-01-31;GTF3;G25P006100;4700;;;;;;;;;269,9;;;
2025-01-31;GTF4;G25P006150;1115;;;;;;;;;319,9;;;
2025-01-31;GTF6;G25P006250;500;;;;;;;;;419,9;;;
2025-01-31;GTFD;G25P005375;15;;;;;;;;;0;;;
2025-01-31;GTFQ;G25P005875;10;;;;;;;;;44,9;;;
2025-01-31;GTFR;G25P005925;30;;;;;;;;;94,9;;;
2025-01-31;GTFT;G25P006025;10;;;;;;;;;194,9;;;
2025-01-31;GTFV;G25P006075;90;;;;;;;;;244,9;;;
2025-01-31;GTFW;G25P006125;95;;;;;;;;;294,9;;;
2025-01-31;GTFX;G25P006175;60;;;;;;;;;344,9;;;
2025-01-31;GTG5;G25P006550;15;;;;;;;;;719,9;;;
2025-01-31;HTD0;H25P005000;10;;;;;;;;;0;;;
2025-01-31;HTD2;H25P005100;70;;;;;;;;;0,01;;;
2025-01-31;HTD8;H25P005400;10;;;;;;;;;0,98;;;
2025-01-31;HTD9;H25P005450;370;;;;;;;;;1,9;;;
2025-01-31;HTDB;H25P005500;10;;;;;;;;;3,5;;;20
2025-01-31;HTDD;H25P005600;10;;;;;;;;;10,28;;;49,9
2025-01-31;HTDG;H25P005700;250;;;;;;;;;25,69;;;35
2025-01-31;HTDH;H25P005800;1000;1;1200;3312000;55,2;55,2;55,2;55,2;55,2;56,07;;;74,33
2025-01-31;HTDJ;H25P005750;20;;;;;;;;;38,55;;;
2025-01-31;HTF0;H25P004850;370;;;;;;;;;0;;;
2025-01-31;HTF3;H25P005850;1510;;;;;;;;;78,21;;;
2025-01-31;HTF4;H25P005900;1555;;;;;;;;;105,05;;;
2025-01-31;HTF5;H25P005950;;1;60;402000;134;134;134;134;134;136,51;;;
2025-01-31;HTF6;H25P006000;1115;;;;;;;;;172;;;
2025-01-31;HTF8;H25P006100;1020;;;;;;;;;251,68;;;
2025-01-31;HTFL;H25P005875;245;;;;;;;;;90,89;;;
2025-01-31;HTFP;H25P006025;30;;;;;;;;;190,95;;;
2025-01-31;JTD0;J25P005000;175;;;;;;;;;0,07;;;
2025-01-31;JTD1;J25P005250;100;;;;;;;;;1,36;;;
2025-01-31;JTD2;J25P005500;40;;;;;;;;;11,82;;;
2025-01-31;JTD9;J25P004500;205;;;;;;;;;0;;;
2025-01-31;JTDC;J25P004900;100;;;;;;;;;0,02;;;
2025-01-31;JTDD;J25P004950;450;;;;;;;;;0,03;;;
2025-01-31;JTDF;J25P005050;500;;;;;;;;;0,13;;;
2025-01-31;JTDG;J25P005100;400;;;;;;;;;0,25;;;
2025-01-31;JTDH;J25P005150;135;;;;;;;;;0,46;;;
2025-01-31;JTDK;J25P005300;1850;;;;;;;;;2,22;;;
2025-01-31;JTDM;J25P005400;100;;;;;;;;;5,39;;;
2025-01-31;JTDN;J25P005450;200;;;;;;;;;8,08;;;
2025-01-31;JTDP;J25P005550;175;;;;;;;;;16,94;;;
2025-01-31;JTDQ;J25P005600;30;;;;;;;;;23,83;;;
2025-01-31;JTDR;J25P005700;;2;110;271210;48,5;48,5;57,42;49,31;57,42;44,03;;;
2025-01-31;JTDS;J25P005800;;1;10;48620;97,24;97,24;97,24;97,24;97,24;76,9;;;
2025-01-31;JTDT;J25P005850;400;;;;;;;;;98,3;;;
2025-01-31;JTDV;J25P005900;85;1;10;75335;150,67;150,67;150,67;150,67;150,67;122,86;;;
2025-01-31;JVDK;J26P004950;100;;;;;;;;;13,76;;;
2025-01-31;JVDN;J26P005100;3300;;;;;;;;;21,66;;;
2025-01-31;JVDP;J26P005150;3200;;;;;;;;;24,94;;;
2025-01-31;JVDQ;J26P005200;1400;;;;;;;;;28,68;;;
2025-01-31;JVDS;J26P005300;3600;;;;;;;;;37,39;;;
2025-01-31;JVDV;J26P005400;1085;;;;;;;;;48,15;;;
2025-01-31;JVDW;J26P005450;120;;;;;;;;;54,35;;;
2025-01-31;JVDX;J26P005500;120;;;;;;;;;61,26;;;
2025-01-31;JVF3;J26P005800;200;;;;;;;;;116,6;;;
2025-01-31;JVFB;J26P006400;500;;;;;;;;;329,12;;;
2025-01-31;JWDL;J27P006150;10;;;;;;;;;147,45;;;
2025-01-31;KTD1;K25P004900;300;;;;;;;;;0,2;;;
2025-01-31;KTD4;K25P005050;160;;;;;;;;;0,86;;;
2025-01-31;KTD6;K25P005200;100;;;;;;;;;3;;;
2025-01-31;KTD7;K25P005250;100;;;;;;;;;4,34;;;
2025-01-31;KTDC;K25P005450;300;;;;;;;;;16,08;;;
2025-01-31;KTDD;K25P005500;120;;;;;;;;;21,5;;;
2025-01-31;KTDG;K25P005600;135;;;;;;;;;36,8;;;
2025-01-31;KTDH;K25P005650;100;;;;;;;;;47,13;;;
2025-01-31;KTDK;K25P005750;55;;;;;;;;;75,19;;;
2025-01-31;KTDP;K25P005950;40;;;;;;;;;163,22;;;
2025-01-31;KTDR;K25P006050;50;;;;;;;;;222,96;;;
2025-01-31;KTDS;K25P006100;65;;;;;;;;;256,28;;;
2025-01-31;KTG9;K25P004400;205;;;;;;;;;0;;;
2025-01-31;MTD1;M25P004650;435;;;;;;;;;0,07;;;
2025-01-31;MTD8;M25P005000;20;;;;;;;;;1,57;;;
2025-01-31;MTDB;M25P005100;435;;;;;;;;;3,13;;;
2025-01-31;MTDC;M25P005150;410;;;;;;;;;4,32;;;
2025-01-31;MTDD;M25P005200;200;;;;;;;;;5,89;;;
2025-01-31;MTDJ;M25P005400;330;;;;;;;;;17,87;;;
2025-01-31;MTDK;M25P005450;140;;;;;;;;;22,94;;;
2025-01-31;MTDN;M25P005600;20;;;;;;;;;45,95;;;
2025-01-31;MTDP;M25P005650;120;;;;;;;;;56,66;;;
2025-01-31;MTDQ;M25P005700;255;;;;;;;;;69,11;;;
2025-01-31;MTDR;M25P005750;5;;;;;;;;;84,51;;;
2025-01-31;MTDY;M25P006050;40;;;;;;;;;222,89;;;
2025-01-31;NTD6;N25P004800;8000;;;;;;;;;0,76;;;
2025-01-31;NTD8;N25P004900;5380;;;;;;;;;1,56;;;
2025-01-31;NTDB;N25P005000;7450;;;;;;;;;2,97;;;
2025-01-31;NTDF;N25P005100;21150;;;;;;;;;5,36;;;
2025-01-31;NTDG;N25P005150;110;;;;;;;;;7,09;;;
2025-01-31;NTDH;N25P005200;315;;;;;;;;;9,22;;;
2025-01-31;NTDK;N25P005250;5665;;;;;;;;;11,91;;;
2025-01-31;NTDL;N25P005300;5020;;;;;;;;;15,14;;;
2025-01-31;NTDM;N25P005350;65;;;;;;;;;19,11;;;
2025-01-31;NTDN;N25P005400;18100;1;5000;7500000;30;30;30;30;30;23,84;;;
2025-01-31;NTDP;N25P005450;5255;;;;;;;;;29,61;;;
2025-01-31;NTDQ;N25P005500;6800;;;;;;;;;36,45;;;
2025-01-31;NTDR;N25P006000;50;;;;;;;;;195,05;;;
2025-01-31;NTDT;N25P006100;105;;;;;;;;;251,34;;;
2025-01-31;NTF2;N25P005600;5473;1;5000;16025000;64,1;64,1;64,1;64,1;64,1;53,64;;;
2025-01-31;NTF3;N25P005700;5055;1;2500;11335000;90,68;90,68;90,68;90,68;90,68;76,47;;;
2025-01-31;NTF4;N25P005800;80;1;2500;15712500;125,7;125,7;125,7;125,7;125,7;107,71;;;
2025-01-31;NTF5;N25P005900;105;;;;;;;;;146,89;;;
2025-01-31;NTF8;N25P005550;40;;;;;;;;;44,45;;;
2025-01-31;NTF9;N25P005650;1250;;;;;;;;;64,31;;;
2025-01-31;NTFB;N25P005750;70;;;;;;;;;91,2;;;
2025-01-31;NTFF;N25P006150;175;;;;;;;;;282,3;;;
2025-01-31;NTFG;N25P006200;660;;;;;;;;;314,91;;;
2025-01-31;NTFH;N25P006250;10;;;;;;;;;348,9;;;
2025-01-31;NVD2;N26P006000;5485;;;;;;;;;166,04;;;
2025-01-31;NVD5;N26P004900;200;;;;;;;;;14,39;;;
2025-01-31;NVDD;N26P005300;70;;;;;;;;;40,76;;;
2025-01-31;NVDH;N26P005450;155;;;;;;;;;57,41;;;
2025-01-31;NVDJ;N26P005500;400;;;;;;;;;64,13;;;
2025-01-31;NVDL;N26P005600;5000;;;;;;;;;79,28;;;
2025-01-31;NVDM;N26P005650;80;;;;;;;;;87,59;;;
2025-01-31;NVDN;N26P005700;5000;;;;;;;;;96,67;;;
2025-01-31;NVDP;N26P005750;960;;;;;;;;;106,4;;;
2025-01-31;NVDQ;N26P005800;70;;;;;;;;;116,78;;;
2025-01-31;NVDS;N26P005900;5000;;;;;;;;;139,39;;;
2025-01-31;NVDW;N26P006200;5095;;;;;;;;;231,42;;;
2025-01-31;NVDX;N26P006300;5600;;;;;;;;;268,96;;;
2025-01-31;NVF2;N26P006600;5000;;;;;;;;;396,6;;;
2025-01-31;QTD1;Q25P005550;270;;;;;;;;;49,61;;;
2025-01-31;QTD3;Q25P005650;270;;;;;;;;;69,93;;;
2025-01-31;QTD4;Q25P005700;10;;;;;;;;;82,02;;;
2025-01-31;QTD5;Q25P005750;5;;;;;;;;;96,74;;;
2025-01-31;QTD6;Q25P005800;60;;;;;;;;;113,61;;;
2025-01-31;QTDD;Q25P006100;205;;;;;;;;;245,78;;;
2025-01-31;QTFL;Q25P005400;20;;;;;;;;;27,98;;;
2025-01-31;QTFM;Q25P005450;70;;;;;;;;;34,15;;;
2025-01-31;UTD8;U25P004900;100;;;;;;;;;3,59;;;
2025-01-31;UTDH;U25P005250;100;;;;;;;;;18,02;;;
2025-01-31;UTDM;U25P005450;200;;;;;;;;;38,46;;;
2025-01-31;UTDP;U25P005550;100;;;;;;;;;54,08;;;
2025-01-31;UTDQ;U25P005600;100;;;;;;;;;63,59;;;
2025-01-31;UTDR;U25P005650;100;;;;;;;;;74,14;;;
2025-01-31;UTDT;U25P005750;5;;;;;;;;;99,37;;;
2025-01-31;VTD1;V25P005650;10440;;;;;;;;;78,92;;;
2025-01-31;VTD2;V25P005700;5100;;;;;;;;;90,6;;;
2025-01-31;VTD3;V25P005750;5;;;;;;;;;103,45;;;
2025-01-31;VTD4;V25P005800;700;;;;;;;;;118,58;;;
2025-01-31;VTD5;V25P005850;5000;;;;;;;;;135,04;;;
2025-01-31;VTD6;V25P005900;85;;;;;;;;;152,85;;;
2025-01-31;VTD7;V25P005950;5000;;;;;;;;;172,01;;;
2025-01-31;VTD8;V25P006000;6500;;;;;;;;;192,51;;;
2025-01-31;VTDD;V25P006200;300;;;;;;;;;287,79;;;
2025-01-31;VTDP;V25P005000;2700;;;;;;;;;7,89;;;
2025-01-31;VTDQ;V25P005050;5200;;;;;;;;;9,77;;;
2025-01-31;VTDR;V25P005100;5250;;;;;;;;;12,01;;;
2025-01-31;VTDS;V25P005150;1450;;;;;;;;;14,71;;;
2025-01-31;VTDT;V25P005200;5780;;;;;;;;;17,84;;;
2025-01-31;VTDV;V25P005250;1050;;;;;;;;;21,5;;;
2025-01-31;VTDX;V25P005350;1500;;;;;;;;;30,61;;;
2025-01-31;VTDY;V25P005400;5385;;;;;;;;;36,37;;;
2025-01-31;VTDZ;V25P005450;2200;;;;;;;;;43,04;;;
2025-01-31;VTF0;V25P005500;5280;;;;;;;;;50,48;;;
2025-01-31;VTF3;V25P004800;100;;;;;;;;;3,07;;;
2025-01-31;VTF5;V25P004900;585;;;;;;;;;5;;;
2025-01-31;VTF6;V25P004950;1000;;;;;;;;;6,29;;;
2025-01-31;VTF8;V25P006300;400;;;;;;;;;344,59;;;
2025-01-31;VVD0;V26P005000;40;;;;;;;;;22,16;;;
2025-01-31;VVD4;V26P005400;50;;;;;;;;;53,97;;;
2025-01-31;VVD5;V26P005500;100;;;;;;;;;66,21;;;
2025-01-31;VVD7;V26P005700;460;;;;;;;;;96,38;;;
2025-01-31;VVDB;V26P006000;1000;;;;;;;;;158,19;;;
2025-01-31;VVDD;V26P006200;2100;;;;;;;;;215,67;;;
2025-01-31;VVDN;V26P006700;400;;;;;;;;;408,33;;;
2025-01-31;VVDW;V26P005750;1750;;;;;;;;;105,19;;;
2025-01-31;XTDB;X25P005000;320;;;;;;;;;9,5;;;
2025-01-31;XTDR;X25P005650;200;;;;;;;;;80,18;;;
2025-01-31;XTDT;X25P005750;325;;;;;;;;;103,58;;;
2025-01-31;XTDV;X25P005800;400;;;;;;;;;117,78;;;
2025-01-31;XTDX;X25P005900;50;;;;;;;;;150,68;;;
2025-01-31;XTDZ;X25P006000;400;;;;;;;;;188,76;;;
2025-01-31;ZTD2;Z25P005100;650;;;;;;;;;16,36;;;
2025-01-31;ZTDH;Z25P005750;5;;;;;;;;;105,82;;;
2025-01-31;ZTDK;Z25P005850;105;;;;;;;;;133,94;;;
2025-01-31;ZTDM;Z25P005950;40;;;;;;;;;167,4;;;
2025-01-31;ZTDN;Z25P006000;650;;;;;;;;;185,96;;;
2025-01-31;ZTDP;Z25P006050;200;;;;;;;;;205,67;;;
2025-01-31;ZTDR;Z25P006150;110;;;;;;;;;248,53;;;
2025-01-31;ZTDV;Z25P006300;100;;;;;;;;;321,32;;;
