Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-04;NT8C;N25C007150;1000;;;;;;;;;;15,53;;
2025-02-04;NT8D;N25C006650;260;;;;;;;;;;46,76;;
2025-02-04;NT8F;N25C005100;5035;;;;;;;;;;810,84;;
2025-02-04;NT8H;N25C005200;225;;;;;;;;;;720,7;;
2025-02-04;NT8K;N25C005250;5000;;;;;;;;;;676,52;;
2025-02-04;NT8L;N25C005300;5020;;;;;;;;;;633,03;;
2025-02-04;NT8M;N25C005350;70;;;;;;;;;;590,36;;
2025-02-04;NT8N;N25C005400;1190;;;;;;;;;;548,79;;
2025-02-04;NT8P;N25C005450;5250;;;;;;;;;;508,31;;
2025-02-04;NT8Q;N25C005500;6300;;;;;;;;;;469,06;;
2025-02-04;NT8R;N25C006000;785;;;;;;;;;;178,77;;
2025-02-04;NT8T;N25C006100;1000;;;;;;;;;;145,79;;
2025-02-04;NT8V;N25C007200;360;;;;;;;;;;13,83;;
2025-02-04;NT93;N25C005700;2655;;;;;;;;;;327,66;;
2025-02-04;NT94;N25C005800;3580;;;;;;;;;;268,72;;
2025-02-04;NT95;N25C005900;600;;;;;;;;;;219,71;;
2025-02-04;NT97;N25C006500;2250;;;;;;;;;;64,36;;
2025-02-04;NT9C;N25C005850;500;;;;;;;;;;243,18;;
2025-02-04;NT9D;N25C005950;33;;;;;;;;;;198,13;;
2025-02-04;NT9F;N25C006150;300;;;;;;;;;;131,79;;
2025-02-04;NT9G;N25C006200;245;;;;;;;;;;119,01;;
2025-02-04;NT9H;N25C006250;15;;;;;;;;;;107,49;;
2025-02-04;NT9J;N25C006300;340;;;;;;;;;;97,23;;
2025-02-04;NT9L;N25C006400;5000;;;;;;;;;;79,72;;
2025-02-04;NT9M;N25C006450;200;;;;;;;;;;71,63;;
2025-02-04;NT9P;N25C006600;1080;;;;;;;;;;52;;
2025-02-04;NV82;N26C006000;5400;;;;;;;;;;602,01;;
2025-02-04;NV84;N26C007000;370;;;;;;;;;;251,97;;
2025-02-04;NV8J;N26C005500;90;;;;;;;;;;898,67;;
2025-02-04;NV8L;N26C005600;5000;;;;;;;;;;833,34;;
2025-02-04;NV8N;N26C005700;5000;;;;;;;;;;770,39;;
2025-02-04;NV8S;N26C005900;5000;;;;;;;;;;653,69;;
2025-02-04;NV8V;N26C006100;225;;;;;;;;;;553,57;;
2025-02-04;NV8W;N26C006200;5000;;;;;;;;;;508,34;;
2025-02-04;NV8X;N26C006300;5300;;;;;;;;;;465,51;;
2025-02-04;NV92;N26C006600;5960;;;;;;;;;;353,73;;
2025-02-04;NV96;N26C007500;3000;;;;;;;;;;164,24;;
2025-02-04;NX8X;N28C006400;540;;;;;;;;;;970,3;;
2025-02-04;NX99;N28C007000;75;;;;;;;;;;733,46;;
2025-02-04;NY9C;N29C008000;830;;;;;;;;;;623,38;;
2025-02-04;QT83;Q25C005650;30;;;;;;;;;;406,57;;
2025-02-04;QT88;Q25C005900;120;;;;;;;;;;264,34;;
2025-02-04;QT8B;Q25C006000;50;;;;;;;;;;220,68;;
2025-02-04;QT8M;Q25C006450;5;;;;;;;;;;99,24;;
2025-02-04;QT8S;Q25C006700;75;;;;;;;;;;62,62;;
2025-02-04;QT8Z;Q25C007000;20;;;;;;;;;;36,21;;
2025-02-04;UT8F;U25C005150;10;;;;;;;;;;841;;
2025-02-04;UT8N;U25C005500;10;;;;;;;;;;557,63;;
2025-02-04;UT8S;U25C005700;30;;;;;;;;;;419,98;;
2025-02-04;UT8T;U25C005750;5;;;;;;;;;;390,06;;
2025-02-04;UT8X;U25C005900;45;;;;;;;;;;309,11;;
2025-02-04;UT8Z;U25C006000;5;;;;;;;;;;261,87;;
2025-02-04;UT93;U25C006200;5;;;;;;;;;;188,09;;
2025-02-04;UT9F;U25C006700;5;;;;;;;;;;81,79;76;
2025-02-04;VT80;V25C005600;130;;;;;;;;;;527,88;;
2025-02-04;VT81;V25C005650;5000;;;;;;;;;;494,09;;
2025-02-04;VT82;V25C005700;6850;;;;;;;;;;462,08;;
2025-02-04;VT84;V25C005800;2090;;;;;;;;;;403,2;;
2025-02-04;VT85;V25C005850;5900;;;;;;;;;;375,82;;
2025-02-04;VT87;V25C005950;6300;;;;;;;;;;325,15;;
2025-02-04;VT88;V25C006000;7195;;;;;;;;;;302,02;;
2025-02-04;VT8B;V25C006100;1235;;;;;;;;;;259,36;;
2025-02-04;VT8D;V25C006200;750;;;;;;;;;;222,63;;
2025-02-04;VT8F;V25C006500;1845;;;;;;;;;;141,87;;
2025-02-04;VT8K;V25C007500;1000;;;;;;;;;;31,64;;
2025-02-04;VT8T;V25C005200;5000;;;;;;;;;;834,45;;
2025-02-04;VT8Y;V25C005400;5275;;;;;;;;;;673,87;;
2025-02-04;VT90;V25C005500;5300;;;;;;;;;;598,83;;
2025-02-04;VT97;V25C006250;2000;;;;;;;;;;206,31;;
2025-02-04;VT9B;V25C006400;105;;;;;;;;;;163,96;;
2025-02-04;VT9G;V25C006650;190;;;;;;;;;;114,94;;
2025-02-04;VT9P;V25C007000;6080;;;;;;;;;;67,74;;
2025-02-04;VV8B;V26C006000;105;;;;;;;;;;690,16;;
2025-02-04;VV8D;V26C006200;200;;;;;;;;;;594,49;;
2025-02-04;VV8J;V26C006500;100;;;;;;;;;;471,39;;
2025-02-04;VV8K;V26C006550;100;;;;;;;;;;452,96;;
2025-02-04;VV8N;V26C006700;200;;;;;;;;;;401,65;;
2025-02-04;VV8S;V26C006900;100;;;;;;;;;;342,7;;
2025-02-04;VV8V;V26C007000;2400;;;;;;;;;;316,75;;
2025-02-04;VV92;V26C007500;2750;;;;;;;;;;217,76;;
2025-02-04;XT8T;X25C005750;225;;;;;;;;;;472,89;;
2025-02-04;XT8Z;X25C006000;5;;;;;;;;;;341,51;;
2025-02-04;XT93;X25C006200;105;;;;;;;;;;258,1;;
2025-02-04;XT9F;X25C006700;320;;;;;;;;;;128,99;;
2025-02-04;ZT8N;Z25C006000;200;;;;;;;;;;374,45;;
2025-02-04;ZT8S;Z25C006200;5;;;;;;;;;;288,61;;
2025-02-04;ZT8Z;Z25C006500;650;;;;;;;;;;194,25;;
2025-02-04;ZT93;Z25C006700;60;;;;;;;;;;151,35;;
