Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-03;VVDN;V26P006700;400;;;;;;;;;42543;;;
2025-02-03;VVDW;V26P005750;1,75;;;;;;;;;11115;;;
2025-02-03;XTDB;X25P005000;320;;;;;;;;;1107;;;
2025-02-03;XTDR;X25P005650;200;;;;;;;;;8812;;;
2025-02-03;XTDT;X25P005750;325;;;;;;;;;11309;;;
2025-02-03;XTDV;X25P005800;400;;;;;;;;;12853;;;
2025-02-03;XTDX;X25P005900;50;;;;;;;;;16299;;;
2025-02-03;XTDZ;X25P006000;400;;;;;;;;;20241;;;
2025-02-03;ZTD2;Z25P005100;650;;;;;;;;;1836;;;
2025-02-03;ZTDH;Z25P005750;5;;;;;;;;;11392;;;
2025-02-03;ZTDK;Z25P005850;105;;;;;;;;;14423;;;
2025-02-03;ZTDM;Z25P005950;40;;;;;;;;;17931;;;
2025-02-03;ZTDN;Z25P006000;650;;;;;;;;;19840;;;
2025-02-03;ZTDP;Z25P006050;200;;;;;;;;;21881;;;
2025-02-03;ZTDR;Z25P006150;110;;;;;;;;;26304;;;
2025-02-03;ZTDV;Z25P006300;100;;;;;;;;;33798;;;
